Type,Percent,Iter,Method,Frobenius Norm,Squared Difference,MAE,complete_data
MNAR,50,2,miceRF,0.6858536828971309,0.007127201126417548,0.06331638910409315,True
MNAR,50,2,miceSample,0.8631399331271189,0.011288038547858897,0.08485529037760448,True
MNAR,50,2,mode,0.9226465067459458,0.012898129945613585,0.08925386588580342,True
MNAR,50,3,missForest,0.9393351478337547,0.013368947272058514,0.08580509041598404,True
MNAR,50,3,mice,0.9952942935694679,0.0150092534971507,0.1007350816872602,True
MNAR,50,3,miceCART,0.6729921572222082,0.006862400661857596,0.06753964652974016,True
MNAR,50,3,micePMM,0.9396518983401612,0.01337796500082225,0.0849226966639333,True
MNAR,50,3,miceRF,0.634996027792904,0.006109393262314644,0.06395675926582689,True
MNAR,50,3,miceSample,0.9719290682135594,0.0143128199036133,0.09162845308187521,True
MNAR,50,3,mode,0.831965662108496,0.010487376711024668,0.0865991570026809,True
MNAR,50,4,missForest,0.8122900779957692,0.009997199557732922,0.07341956756414081,True
MNAR,50,4,mice,1.0419207391747476,0.016448467071552307,0.10430434065611933,True
MNAR,50,4,miceCART,0.8223591449520663,0.010246584292216568,0.07689334537282261,True
MNAR,50,4,micePMM,1.0909427457231005,0.018032667794634204,0.09473917133246088,True
MNAR,50,4,miceRF,0.683098053326746,0.007070044703921059,0.06829127272791337,True
MNAR,50,4,miceSample,0.8545621115720964,0.011064793977796366,0.08034644461447467,True
MNAR,50,4,mode,1.036499373973174,0.016277741700708816,0.10613757922645409,True
MNAR,50,5,missForest,0.9342076634216313,0.013223393309025817,0.0886061725662706,True
MNAR,50,5,mice,1.0649788044278972,0.017184543240616263,0.10689394960277572,True
MNAR,50,5,miceCART,0.6984048573940161,0.00739044461865994,0.06592857111171603,True
MNAR,50,5,micePMM,0.7975451423191994,0.009637549303590181,0.07790095247628318,True
MNAR,50,5,miceRF,0.6926306315899335,0.007268745330555611,0.06480271024100098,True
MNAR,50,5,miceSample,0.7925456798172654,0.009517100827227445,0.07759846057795731,True
MNAR,50,5,mode,0.9749853308790603,0.014402975688323494,0.09755031892736374,True
MNAR,50,6,missForest,0.8639478412422429,0.011309179884653511,0.07553924004430354,True
MNAR,50,6,mice,1.0965708851533902,0.01821920766918318,0.10864623403890673,True
MNAR,50,6,miceCART,0.7510350882315392,0.008546268238711453,0.07568533533278403,True
MNAR,50,6,micePMM,0.8932331880193026,0.012088871639077679,0.09041300491975067,True
MNAR,50,6,miceRF,0.7365879343612979,0.008220633106767327,0.06740125144967744,True
MNAR,50,6,miceSample,0.8433063367275445,0.010775236023709556,0.07971567115923944,True
MNAR,50,6,mode,0.8924119020653224,0.012066651559815858,0.09111278677251602,True
MNAR,50,7,missForest,1.02706379586631,0.01598272789059566,0.09090220643762356,True
MNAR,50,7,mice,1.1036308152278878,0.0184545602472814,0.10379100293128657,True
MNAR,50,7,miceCART,0.8237940193375757,0.010282372519641788,0.07746652048074351,True
MNAR,50,7,micePMM,0.8689275005440507,0.011439924260632289,0.08512874498088115,True
MNAR,50,7,miceRF,0.7834818535606404,0.009300663861497223,0.06851353626863504,True
MNAR,50,7,miceSample,0.9337710343268002,0.01321103552345064,0.08890848425053276,True
MNAR,50,7,mode,0.9638993262834878,0.01407730168499639,0.09730597865419198,True
MNAR,50,8,missForest,0.8476662068217152,0.010886939366477498,0.078664799361314,True
MNAR,50,8,mice,1.0239466623533244,0.0158858601112805,0.10010344805019764,True
MNAR,50,8,miceCART,0.7371944112891776,0.00823417575812117,0.07563776453153051,True
MNAR,50,8,micePMM,0.851751061990841,0.01099211926670493,0.08184812282097019,True
MNAR,50,8,miceRF,0.6530815053967485,0.006462355343807321,0.06588479963730724,True
MNAR,50,8,miceSample,0.977069206901599,0.01446460962235333,0.09171837673715576,True
MNAR,50,8,mode,0.8259471015072705,0.01033619112861002,0.08401153686579897,True
MNAR,50,9,missForest,0.8672107279190792,0.011394764342696049,0.08309329866674797,True
MNAR,50,9,mice,1.0311697727153755,0.016110774244876953,0.10824579219460184,True
MNAR,50,9,miceCART,0.74915323304354,0.008503493433024069,0.07356729586931748,True
MNAR,50,9,micePMM,0.8385229506172348,0.010653344525936873,0.08401256468008017,True
MNAR,50,9,miceRF,0.6882493076377685,0.007177077416119207,0.06360716503150168,True
MNAR,50,9,miceSample,0.8369461818014765,0.010613316836849547,0.08017121540622862,True
MNAR,50,9,mode,0.9787213872369793,0.01451356899750117,0.09775572530059412,True
MNAR,50,10,missForest,0.6856234269779533,0.007122416418499891,0.06414390677220907,True
MNAR,50,10,mice,1.11752644571539,0.018922202376867762,0.11409684116398064,True
MNAR,50,10,miceCART,0.8257476401139373,0.01033119947202631,0.08226846177928558,True
MNAR,50,10,micePMM,1.0238757864590011,0.015883661001470276,0.09335679859965913,True
MNAR,50,10,miceRF,0.5540696975881604,0.004651412572506599,0.057042836599894245,True
MNAR,50,10,miceSample,0.8893585739766147,0.011984222319783602,0.0885056060957555,True
MNAR,50,10,mode,0.9529503904095993,0.013759309796694057,0.09714745985559521,True
