Question,Method,Type,Percent,Iter,RMSE,Mean Percent Bias,Accuracy,Precision,Recall,F1 score,Matthews Correlation
X4954,miceSample,MCAR,10,4,0.6614378277661477,6.25,0.5625,0.75,0.6923076923076923,0.7199999999999999,-0.2773500981126145
X5132,miceSample,MCAR,10,4,0.17407765595569785,3.0303030303030303,0.9696969696969697,0.0,0.0,0.0,0.0
X5196,miceSample,MCAR,10,4,0.41522739926869984,3.4482758620689653,0.8275862068965517,0.0,0.0,0.0,-0.09245003270420485
X5220,miceSample,MCAR,10,4,0.48304589153964794,16.666666666666664,0.7666666666666667,0.3333333333333333,0.75,0.46153846153846156,0.38516444325982163
X5226,miceSample,MCAR,10,4,0.6695340634119862,3.4482758620689653,0.5517241379310345,0.6111111111111112,0.6470588235294118,0.6285714285714287,0.06468382201954098
X4654,miceSample,MCAR,10,5,0.18569533817705186,3.4482758620689653,0.9655172413793104,0.9655172413793104,1.0,0.9824561403508771,0.0
X4676,miceSample,MCAR,10,5,0.6513389472789296,6.0606060606060606,0.5757575757575758,0.625,0.5555555555555556,0.5882352941176471,0.15498260496951669
X4729,miceSample,MCAR,10,5,0.5547001962252291,23.076923076923077,0.6923076923076923,0.9473684210526315,0.72,0.8181818181818181,-0.12139539573337679
X4745,miceSample,MCAR,10,5,0.6793662204867574,0.0,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.08333333333333333
X4776,miceSample,MCAR,10,5,0.0,0.0,1.0,1.0,1.0,1.0,
X4780,miceSample,MCAR,10,5,0.22941573387056177,5.263157894736842,0.9473684210526315,1.0,0.9473684210526315,0.972972972972973,
X4794,miceSample,MCAR,10,5,0.6324555320336759,16.0,0.6,0.5882352941176471,0.7692307692307693,0.6666666666666667,0.19909770068814503
X4821,miceSample,MCAR,10,5,0.5388159060803247,16.129032258064516,0.7096774193548387,0.9,0.72,0.7999999999999999,0.3192794918866446
X4827,miceSample,MCAR,10,5,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MCAR,10,5,0.5577733510227171,4.444444444444445,0.6888888888888889,0.7837837837837838,0.8285714285714286,0.8055555555555555,0.03106848830006
X4954,miceSample,MCAR,10,5,0.5679618342470648,0.0,0.6774193548387096,0.8,0.8,0.8000000000000002,-0.03333333333333333
X5132,miceSample,MCAR,10,5,0.0,0.0,1.0,,,,
X5196,miceSample,MCAR,10,5,0.4629100498862757,7.142857142857142,0.7857142857142857,0.0,0.0,0.0,-0.11322770341445956
X5220,miceSample,MCAR,10,5,0.5188745216627708,11.538461538461538,0.7307692307692307,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.36900620230837305
X5226,miceSample,MCAR,10,5,0.7559289460184544,7.142857142857142,0.42857142857142855,0.5882352941176471,0.5263157894736842,0.5555555555555555,-0.24046373977128355
X4654,miceSample,MCAR,10,6,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MCAR,10,6,0.6221710168382552,19.35483870967742,0.6129032258064516,0.75,0.5,0.6,0.27275027506971883
X4729,miceSample,MCAR,10,6,0.5091750772173156,3.7037037037037033,0.7407407407407407,0.8095238095238095,0.85,0.8292682926829269,0.29364006844420665
X4745,miceSample,MCAR,10,6,0.7211102550927979,20.0,0.48,0.55,0.7333333333333333,0.6285714285714286,-0.2041241452319315
X4776,miceSample,MCAR,10,6,0.2626128657194451,0.0,0.9310344827586207,0.9642857142857143,0.9642857142857143,0.9642857142857143,-0.03571428571428571
X4780,miceSample,MCAR,10,6,0.2,4.0,0.96,1.0,0.96,0.9795918367346939,
X4794,miceSample,MCAR,10,6,0.659380473395787,8.695652173913043,0.5652173913043478,0.6470588235294118,0.7333333333333333,0.6875,-0.018077538151554683
X4821,miceSample,MCAR,10,6,0.6382847385042254,3.7037037037037033,0.5925925925925926,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.057353933467640436
X4827,miceSample,MCAR,10,6,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MCAR,10,6,0.4948716593053935,12.244897959183673,0.7551020408163265,0.9142857142857143,0.7804878048780488,0.8421052631578947,0.33175439049054967
X4954,miceSample,MCAR,10,6,0.5773502691896257,4.761904761904762,0.6666666666666666,0.7777777777777778,0.8235294117647058,0.7999999999999999,-0.19802950859533489
X5132,miceSample,MCAR,10,6,0.3651483716701107,6.666666666666667,0.8666666666666667,0.0,0.0,0.0,-0.06189844605901729
X5196,miceSample,MCAR,10,6,0.4803844614152614,15.384615384615385,0.7692307692307693,0.0,0.0,0.0,-0.09759000729485331
X5220,miceSample,MCAR,10,6,0.6633249580710799,12.0,0.56,0.42857142857142855,0.3,0.3529411764705882,0.036369648372665396
X5226,miceSample,MCAR,10,6,0.6158817620514397,10.344827586206897,0.6206896551724138,0.75,0.631578947368421,0.6857142857142857,0.22133200006102177
X4654,miceSample,MCAR,10,7,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MCAR,10,7,0.6813851438692469,10.714285714285714,0.5357142857142857,0.5,0.6153846153846154,0.5517241379310345,0.08268982305947231
X4729,miceSample,MCAR,10,7,0.6085806194501846,7.4074074074074066,0.6296296296296297,0.7894736842105263,0.7142857142857143,0.7500000000000001,0.043355498476206004
X4745,miceSample,MCAR,10,7,0.8,24.0,0.36,0.3888888888888889,0.5833333333333334,0.4666666666666666,-0.2924396698824572
X4776,miceSample,MCAR,10,7,0.0,0.0,1.0,1.0,1.0,1.0,
X4780,miceSample,MCAR,10,7,0.1889822365046136,3.571428571428571,0.9642857142857143,1.0,0.9642857142857143,0.9818181818181818,
X4794,miceSample,MCAR,10,7,0.7071067811865476,14.285714285714285,0.5,0.7368421052631579,0.6086956521739131,0.6666666666666666,-0.32089691238041856
X4821,miceSample,MCAR,10,7,0.5956833971812706,9.67741935483871,0.6451612903225806,0.8181818181818182,0.72,0.7659574468085107,0.046420708254852755
X4827,miceSample,MCAR,10,7,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MCAR,10,7,0.5222329678670935,1.8181818181818181,0.7272727272727273,0.8260869565217391,0.8444444444444444,0.8351648351648352,0.04633653645712772
X4954,miceSample,MCAR,10,7,0.5547001962252291,15.384615384615385,0.6923076923076923,0.8947368421052632,0.7391304347826086,0.8095238095238095,0.052193886700168265
X5132,miceSample,MCAR,10,7,0.29488391230979427,0.0,0.9130434782608695,0.0,0.0,0.0,-0.045454545454545456
X5196,miceSample,MCAR,10,7,0.568796458994521,2.941176470588235,0.6764705882352942,0.0,0.0,0.0,-0.19221293610962237
X5220,miceSample,MCAR,10,7,0.6030226891555273,0.0,0.6363636363636364,0.14285714285714285,0.14285714285714285,0.14285714285714285,-0.08791208791208792
X5226,miceSample,MCAR,10,7,0.7687061147858074,4.545454545454546,0.4090909090909091,0.3333333333333333,0.3,0.3157894736842105,-0.20254787341673333
X4654,miceSample,MCAR,10,8,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MCAR,10,8,0.7071067811865476,19.230769230769234,0.5,0.7142857142857143,0.5263157894736842,0.6060606060606061,-0.04013939192492974
X4729,miceSample,MCAR,10,8,0.5773502691896257,3.0303030303030303,0.6666666666666666,0.782608695652174,0.75,0.7659574468085107,0.18843366572035794
X4745,miceSample,MCAR,10,8,0.568796458994521,2.941176470588235,0.6764705882352942,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.27859304643013594
X4776,miceSample,MCAR,10,8,0.34641016151377546,4.0,0.88,0.9166666666666666,0.9565217391304348,0.9361702127659574,-0.0601929265428846
X4780,miceSample,MCAR,10,8,0.29488391230979427,8.695652173913043,0.9130434782608695,0.9130434782608695,1.0,0.9545454545454545,0.0
X4794,miceSample,MCAR,10,8,0.5669467095138409,10.714285714285714,0.6785714285714286,0.7391304347826086,0.85,0.7906976744186046,0.1179535649239177
X4821,miceSample,MCAR,10,8,0.48507125007266594,11.76470588235294,0.7647058823529411,0.8,0.9230769230769231,0.8571428571428571,0.227866357593825
X4827,miceSample,MCAR,10,8,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MCAR,10,8,0.5773502691896257,4.166666666666666,0.6666666666666666,0.8157894736842105,0.775,0.7948717948717949,-0.0917662935482247
X4954,miceSample,MCAR,10,8,0.5897678246195885,26.08695652173913,0.6521739130434783,0.9375,0.6818181818181818,0.7894736842105263,-0.14101901870444156
X5132,miceSample,MCAR,10,8,0.2626128657194451,0.0,0.9310344827586207,0.0,0.0,0.0,-0.03571428571428571
X5196,miceSample,MCAR,10,8,0.4303314829119352,18.51851851851852,0.8148148148148148,0.0,0.0,0.0,0.0
X5220,miceSample,MCAR,10,8,0.6454972243679028,0.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.1111111111111111
X5226,miceSample,MCAR,10,8,0.5773502691896257,3.7037037037037033,0.6666666666666666,0.7058823529411765,0.75,0.7272727272727272,0.3006232385408722
X4654,miceSample,MCAR,10,9,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MCAR,10,9,0.6582805886043833,10.0,0.5666666666666667,0.7058823529411765,0.6,0.6486486486486486,0.09513029883089882
X4729,miceSample,MCAR,10,9,0.4,8.0,0.84,0.9473684210526315,0.8571428571428571,0.9,0.521168438562221
X4745,miceSample,MCAR,10,9,0.67700320038633,20.833333333333336,0.5416666666666666,0.7857142857142857,0.5789473684210527,0.6666666666666667,-0.0173421993904824
X4776,miceSample,MCAR,10,9,0.2672612419124244,0.0,0.9285714285714286,0.9629629629629629,0.9629629629629629,0.9629629629629629,-0.037037037037037035
X4780,miceSample,MCAR,10,9,0.24253562503633297,0.0,0.9411764705882353,0.9696969696969697,0.9696969696969697,0.9696969696969697,-0.030303030303030304
X4794,miceSample,MCAR,10,9,0.609449400220044,14.285714285714285,0.6285714285714286,0.8095238095238095,0.6538461538461539,0.7234042553191489,0.18681617943926834
X4821,miceSample,MCAR,10,9,0.5291502622129182,4.0,0.72,0.85,0.8095238095238095,0.8292682926829269,0.0545544725589981
X4827,miceSample,MCAR,10,9,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MCAR,10,9,0.6291528696058958,6.25,0.6041666666666666,0.7714285714285715,0.7105263157894737,0.7397260273972601,-0.0817676319414599
X4954,miceSample,MCAR,10,9,0.5291502622129182,12.0,0.72,0.7727272727272727,0.8947368421052632,0.8292682926829269,0.08070002078437537
X5132,miceSample,MCAR,10,9,0.2041241452319315,4.166666666666666,0.9583333333333334,,,,
X5196,miceSample,MCAR,10,9,0.32163376045133846,3.4482758620689653,0.896551724137931,0.0,0.0,0.0,-0.05143444998736397
X5220,miceSample,MCAR,10,9,0.5477225575051661,0.0,0.7,0.5,0.5,0.5,0.2857142857142857
X5226,miceSample,MCAR,10,9,0.6267831705280087,32.142857142857146,0.6071428571428571,0.5238095238095238,0.9166666666666666,0.6666666666666667,0.3333333333333333
X4654,miceSample,MCAR,10,10,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MCAR,10,10,0.7071067811865476,0.0,0.5,0.5,0.5,0.5,0.0
X4729,miceSample,MCAR,10,10,0.4898979485566356,8.0,0.76,0.8181818181818182,0.9,0.8571428571428572,0.12309149097933272
X4745,miceSample,MCAR,10,10,0.5590169943749475,12.5,0.6875,0.7083333333333334,0.85,0.7727272727272727,0.29814239699997197
X4776,miceSample,MCAR,10,10,0.2626128657194451,0.0,0.9310344827586207,0.9642857142857143,0.9642857142857143,0.9642857142857143,-0.03571428571428571
X4780,miceSample,MCAR,10,10,0.3922322702763681,7.6923076923076925,0.8461538461538461,0.9565217391304348,0.88,0.9166666666666666,-0.07223151185146152
X4794,miceSample,MCAR,10,10,0.7223151185146152,17.391304347826086,0.4782608695652174,0.6666666666666666,0.5,0.5714285714285715,-0.0657951694959769
X4821,miceSample,MCAR,10,10,0.693888666488711,11.11111111111111,0.5185185185185185,0.7368421052631579,0.6363636363636364,0.6829268292682926,-0.309344112444873
X4827,miceSample,MCAR,10,10,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MCAR,10,10,0.48181205582971576,5.357142857142857,0.7678571428571429,0.8367346938775511,0.8913043478260869,0.8631578947368421,0.1057361065275362
X4954,miceSample,MCAR,10,10,0.5345224838248488,14.285714285714285,0.7142857142857143,0.9047619047619048,0.76,0.8260869565217391,0.06666666666666667
X5132,miceSample,MCAR,10,10,0.0,0.0,1.0,,,,
X5196,miceSample,MCAR,10,10,0.4879500364742666,4.761904761904762,0.7619047619047619,0.0,0.0,0.0,-0.13245323570650439
X5220,miceSample,MCAR,10,10,0.5547001962252291,10.256410256410255,0.6923076923076923,0.2,0.1111111111111111,0.14285714285714285,-0.028005601680560196
X5226,miceSample,MCAR,10,10,0.6123724356957945,12.5,0.625,0.7272727272727273,0.5714285714285714,0.64,0.26856632724128343
X4654,miceSample,MCAR,20,1,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MCAR,20,1,0.6846531968814576,3.125,0.53125,0.6,0.631578947368421,0.6153846153846154,0.01642880193633814
X4729,miceSample,MCAR,20,1,0.5590169943749475,10.416666666666668,0.6875,0.7619047619047619,0.8648648648648649,0.810126582278481,-0.05620501008809766
X4745,miceSample,MCAR,20,1,0.6802106785137816,1.4925373134328357,0.5373134328358209,0.6511627906976745,0.6363636363636364,0.6436781609195402,-0.015656326793974357
X4776,miceSample,MCAR,20,1,0.12126781251816648,1.4705882352941175,0.9852941176470589,1.0,0.9852941176470589,0.9925925925925926,
X4780,miceSample,MCAR,20,1,0.254000254000381,3.225806451612903,0.9354838709677419,0.9827586206896551,0.95,0.9661016949152542,0.3236377285026343
X4794,miceSample,MCAR,20,1,0.6839166144230384,14.516129032258066,0.532258064516129,0.7142857142857143,0.5681818181818182,0.6329113924050633,0.01155903303578443
X4821,miceSample,MCAR,20,1,0.6229443807375883,0.0,0.6119402985074627,0.74,0.74,0.74,-0.024705882352941175
X4827,miceSample,MCAR,20,1,0.14002800840280097,1.9607843137254901,0.9803921568627451,0.9803921568627451,1.0,0.99009900990099,0.0
X4828,miceSample,MCAR,20,1,0.5144957554275266,4.901960784313726,0.7352941176470589,0.8117647058823529,0.8625,0.8363636363636364,0.14924050144892728
X4954,miceSample,MCAR,20,1,0.512989176042577,1.7543859649122806,0.7368421052631579,0.84,0.8571428571428571,0.8484848484848485,-0.15118578920369088
X5132,miceSample,MCAR,20,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0
X5196,miceSample,MCAR,20,1,0.4364357804719847,9.523809523809524,0.8095238095238095,0.1,0.25,0.14285714285714288,0.06503301663246536
X5220,miceSample,MCAR,20,1,0.6324555320336759,10.0,0.6,0.0625,0.1,0.07692307692307693,-0.1685499656158105
X5226,miceSample,MCAR,20,1,0.6638357975446149,13.559322033898304,0.559322033898305,0.5277777777777778,0.6785714285714286,0.5937499999999999,0.13329179376967523
X4654,miceSample,MCAR,20,2,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MCAR,20,2,0.7071067811865476,1.6129032258064515,0.5,0.5,0.4838709677419355,0.4918032786885246,0.0
X4729,miceSample,MCAR,20,2,0.5494422557947561,3.7735849056603774,0.6981132075471698,0.7954545454545454,0.8333333333333334,0.8139534883720929,0.016365506814161265
X4745,miceSample,MCAR,20,2,0.7288689868556626,6.25,0.46875,0.5476190476190477,0.6052631578947368,0.575,-0.12977983786586622
X4776,miceSample,MCAR,20,2,0.3779644730092272,4.761904761904762,0.8571428571428571,0.9,0.9473684210526315,0.9230769230769231,-0.07254762501100116
X4780,miceSample,MCAR,20,2,0.25,6.25,0.9375,1.0,0.9375,0.967741935483871,
X4794,miceSample,MCAR,20,2,0.6030226891555273,0.0,0.6363636363636364,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.17417417417417416
X4821,miceSample,MCAR,20,2,0.5121475197315839,3.278688524590164,0.7377049180327869,0.8163265306122449,0.851063829787234,0.8333333333333334,0.22025154183953247
X4827,miceSample,MCAR,20,2,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MCAR,20,2,0.6055300708194983,5.555555555555555,0.6333333333333333,0.7941176470588235,0.7397260273972602,0.7659574468085105,-0.07632760788914524
X4954,miceSample,MCAR,20,2,0.531609533071195,6.521739130434782,0.717391304347826,0.8048780487804879,0.868421052631579,0.8354430379746836,-0.1602308988614113
X5132,miceSample,MCAR,20,2,0.13245323570650439,1.7543859649122806,0.9824561403508771,0.0,0.0,0.0,0.0
X5196,miceSample,MCAR,20,2,0.3682298471593293,6.779661016949152,0.864406779661017,0.3333333333333333,0.14285714285714285,0.2,0.1536661689196237
X5220,miceSample,MCAR,20,2,0.5897678246195885,21.73913043478261,0.6521739130434783,0.4,0.13333333333333333,0.2,0.05506118000135742
X5226,miceSample,MCAR,20,2,0.7071067811865476,13.333333333333334,0.5,0.6206896551724138,0.4864864864864865,0.5454545454545455,0.008003011005173309
X4654,miceSample,MCAR,20,3,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MCAR,20,3,0.7137464271463297,9.433962264150944,0.49056603773584906,0.4838709677419355,0.5769230769230769,0.5263157894736842,-0.015897613773829884
X4729,miceSample,MCAR,20,3,0.6294651817966898,5.660377358490567,0.6037735849056604,0.775,0.7209302325581395,0.7469879518072289,-0.16283764975855822
X4745,miceSample,MCAR,20,3,0.676481425202546,1.694915254237288,0.5423728813559322,0.6666666666666666,0.65,0.6582278481012659,-0.033769081675298525
X4776,miceSample,MCAR,20,3,0.19611613513818404,3.8461538461538463,0.9615384615384616,0.9615384615384616,1.0,0.9803921568627451,0.0
X4780,miceSample,MCAR,20,3,0.2773500981126146,0.0,0.9230769230769231,0.96,0.96,0.96,-0.04
X4794,miceSample,MCAR,20,3,0.6915640748081247,0.0,0.5217391304347826,0.6451612903225806,0.6451612903225806,0.6451612903225806,-0.08817204301075268
X4821,miceSample,MCAR,20,3,0.5867386940384682,1.639344262295082,0.6557377049180327,0.7708333333333334,0.7872340425531915,0.7789473684210526,0.0015606113400384771
X4827,miceSample,MCAR,20,3,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MCAR,20,3,0.5742710457985438,5.319148936170213,0.6702127659574468,0.8243243243243243,0.7721518987341772,0.7973856209150328,-0.08457227042370817
X4954,miceSample,MCAR,20,3,0.6262242910851494,3.9215686274509802,0.6078431372549019,0.7631578947368421,0.725,0.7435897435897436,-0.08794153543557383
X5132,miceSample,MCAR,20,3,0.0,0.0,1.0,,,,
X5196,miceSample,MCAR,20,3,0.4654746681256314,1.6666666666666667,0.7833333333333333,0.125,0.14285714285714285,0.13333333333333333,0.010181842416314923
X5220,miceSample,MCAR,20,3,0.5872202195147035,0.0,0.6551724137931034,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.05844155844155844
X5226,miceSample,MCAR,20,3,0.7071067811865476,16.666666666666664,0.5,0.48717948717948717,0.6551724137931034,0.5588235294117647,0.010488677029536228
X4654,miceSample,MCAR,20,4,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MCAR,20,4,0.7014723744122017,7.936507936507936,0.5079365079365079,0.5609756097560976,0.6388888888888888,0.5974025974025975,-0.028835491804079717
X4729,miceSample,MCAR,20,4,0.5383819020581655,2.898550724637681,0.7101449275362319,0.8035714285714286,0.8333333333333334,0.8181818181818182,0.10548162696116146
X4745,miceSample,MCAR,20,4,0.7721099961494128,5.769230769230769,0.40384615384615385,0.5,0.5483870967741935,0.5230769230769231,-0.26932875034756726
X4776,miceSample,MCAR,20,4,0.2581988897471611,3.3333333333333335,0.9333333333333333,0.9824561403508771,0.9491525423728814,0.9655172413793103,-0.029867384554474945
X4780,miceSample,MCAR,20,4,0.3396831102433787,7.6923076923076925,0.8846153846153846,0.9019607843137255,0.9787234042553191,0.9387755102040817,-0.045672100447455184
X4794,miceSample,MCAR,20,4,0.6666666666666666,0.0,0.5555555555555556,0.6818181818181818,0.6818181818181818,0.6818181818181818,-0.05502392344497608
X4821,miceSample,MCAR,20,4,0.6684373647831918,6.382978723404255,0.5531914893617021,0.6666666666666666,0.7272727272727273,0.6956521739130435,-0.14027577269281083
