country,world_region,entry_id,entry_name,region_id,has_country
China,East Asia,690,Ahl-e-Sunnat wa Jamaat,496,True
Myanmar,Southeast Asia,690,Ahl-e-Sunnat wa Jamaat,496,True
Bhutan,South Asia,690,Ahl-e-Sunnat wa Jamaat,496,True
Bangladesh,South Asia,690,Ahl-e-Sunnat wa Jamaat,496,True
Afghanistan,South Asia,690,Ahl-e-Sunnat wa Jamaat,496,True
Tajikistan,Central Eurasia,439,Śaiva Magic,689,True
Afghanistan,South Asia,439,Śaiva Magic,689,True
Tajikistan,Central Eurasia,478,Early Indian Buddhism,726,True
Sri Lanka,South Asia,478,Early Indian Buddhism,726,True
Pakistan,South Asia,478,Early Indian Buddhism,726,True
Nepal,South Asia,478,Early Indian Buddhism,726,True
Iran,Southwest Asia,478,Early Indian Buddhism,726,True
India,South Asia,478,Early Indian Buddhism,726,True
China,East Asia,478,Early Indian Buddhism,726,True
Bhutan,South Asia,478,Early Indian Buddhism,726,True
Bangladesh,South Asia,478,Early Indian Buddhism,726,True
Afghanistan,South Asia,478,Early Indian Buddhism,726,True
Tajikistan,Central Eurasia,755,Uyghur Islam,960,True
Kyrgyzstan,Central Eurasia,755,Uyghur Islam,960,True
Kazakhstan,Central Eurasia,755,Uyghur Islam,960,True
China,East Asia,755,Uyghur Islam,960,True
Tajikistan,Central Eurasia,977,Chishti Sufis,1127,True
Pakistan,South Asia,977,Chishti Sufis,1127,True
Nepal,South Asia,977,Chishti Sufis,1127,True
India,South Asia,977,Chishti Sufis,1127,True
China,East Asia,977,Chishti Sufis,1127,True
Myanmar,Southeast Asia,977,Chishti Sufis,1127,True
Bhutan,South Asia,977,Chishti Sufis,1127,True
Bangladesh,South Asia,977,Chishti Sufis,1127,True
Afghanistan,South Asia,977,Chishti Sufis,1127,True
Tajikistan,Central Eurasia,1349,The Dingxiang Wang Cult,1503,True
Kyrgyzstan,Central Eurasia,1349,The Dingxiang Wang Cult,1503,True
Kazakhstan,Central Eurasia,1349,The Dingxiang Wang Cult,1503,True
China,East Asia,1349,The Dingxiang Wang Cult,1503,True
Taiwan,East Asia,491,Anglican Church,735,True
Taiwan,East Asia,570,Supreme Master Ching Hai World Society,806,True
Taiwan,East Asia,989,Opus Dei,1147,True
Taiwan,East Asia,1218,Yiguan Dao/I-Kuan Tao 一貫道,1366,True
Taiwan,East Asia,1426,Early Missionary Christianity in China,1583,True
China,East Asia,1426,Early Missionary Christianity in China,1583,True
Macao S.A.R,East Asia,1426,Early Missionary Christianity in China,1583,True
Hong Kong S.A.R.,East Asia,1426,Early Missionary Christianity in China,1583,True
Taiwan,East Asia,1918,Contemporary Neo-Confucianism 當代新儒家,2052,True
Japan,East Asia,1918,Contemporary Neo-Confucianism 當代新儒家,2052,True
China,East Asia,1918,Contemporary Neo-Confucianism 當代新儒家,2052,True
Syria,Southwest Asia,177,Jesus movement,485,True
Lebanon,Southwest Asia,177,Jesus movement,485,True
Jordan,Southwest Asia,177,Jesus movement,485,True
Israel,Southwest Asia,177,Jesus movement,485,True
Palestine,Southwest Asia,177,Jesus movement,485,True
Syria,Southwest Asia,456,The Essenes,485,True
Lebanon,Southwest Asia,456,The Essenes,485,True
Jordan,Southwest Asia,456,The Essenes,485,True
Israel,Southwest Asia,456,The Essenes,485,True
Palestine,Southwest Asia,456,The Essenes,485,True
Syria,Southwest Asia,848,Sadducees,485,True
Lebanon,Southwest Asia,848,Sadducees,485,True
Jordan,Southwest Asia,848,Sadducees,485,True
Israel,Southwest Asia,848,Sadducees,485,True
Palestine,Southwest Asia,848,Sadducees,485,True
Syria,Southwest Asia,900,Pharisees,485,True
Lebanon,Southwest Asia,900,Pharisees,485,True
Jordan,Southwest Asia,900,Pharisees,485,True
Israel,Southwest Asia,900,Pharisees,485,True
Palestine,Southwest Asia,900,Pharisees,485,True
Syria,Southwest Asia,927,Zealots,485,True
Lebanon,Southwest Asia,927,Zealots,485,True
Jordan,Southwest Asia,927,Zealots,485,True
Israel,Southwest Asia,927,Zealots,485,True
Palestine,Southwest Asia,927,Zealots,485,True
Syria,Southwest Asia,189,Israelite Religion,44,True
Lebanon,Southwest Asia,189,Israelite Religion,44,True
Jordan,Southwest Asia,189,Israelite Religion,44,True
Israel,Southwest Asia,189,Israelite Religion,44,True
Palestine,Southwest Asia,189,Israelite Religion,44,True
Egypt,Africa,189,Israelite Religion,44,True
Syria,Southwest Asia,300,Israelite Religion,44,True
Lebanon,Southwest Asia,300,Israelite Religion,44,True
Jordan,Southwest Asia,300,Israelite Religion,44,True
Israel,Southwest Asia,300,Israelite Religion,44,True
Palestine,Southwest Asia,300,Israelite Religion,44,True
Egypt,Africa,300,Israelite Religion,44,True
Syria,Southwest Asia,1049,Chalcolithic Southern Levant,44,True
Lebanon,Southwest Asia,1049,Chalcolithic Southern Levant,44,True
Jordan,Southwest Asia,1049,Chalcolithic Southern Levant,44,True
Israel,Southwest Asia,1049,Chalcolithic Southern Levant,44,True
Palestine,Southwest Asia,1049,Chalcolithic Southern Levant,44,True
Egypt,Africa,1049,Chalcolithic Southern Levant,44,True
Syria,Southwest Asia,777,Syria,981,True
Iraq,Southwest Asia,777,Syria,981,True
Syria,Southwest Asia,778,Syria,981,True
Iraq,Southwest Asia,778,Syria,981,True
Syria,Southwest Asia,779,Syria,981,True
Iraq,Southwest Asia,779,Syria,981,True
Syria,Southwest Asia,781,Syria,981,True
Iraq,Southwest Asia,781,Syria,981,True
Syria,Southwest Asia,782,Syria,981,True
Iraq,Southwest Asia,782,Syria,981,True
Syria,Southwest Asia,788,The Late Bronze Age City-State of Ugarit,984,True
Syria,Southwest Asia,1284,Religion of Phoenicia,1432,True
Lebanon,Southwest Asia,1284,Religion of Phoenicia,1432,True
Israel,Southwest Asia,1284,Religion of Phoenicia,1432,True
Syria,Southwest Asia,1303,Emar: A Hittite Vassal in Late Bronze Age Syria,1564,True
Syria,Southwest Asia,1337,Tell Afis (Syria),1488,True
Syria,Southwest Asia,1404,Religion in Nabataea,1560,True
Saudi Arabia,Southwest Asia,1404,Religion in Nabataea,1560,True
Lebanon,Southwest Asia,1404,Religion in Nabataea,1560,True
Jordan,Southwest Asia,1404,Religion in Nabataea,1560,True
Israel,Southwest Asia,1404,Religion in Nabataea,1560,True
Palestine,Southwest Asia,1404,Religion in Nabataea,1560,True
Egypt,Africa,1404,Religion in Nabataea,1560,True
Syria,Southwest Asia,1451,Religion in the Early Bronze Age / Canaan,1609,True
Lebanon,Southwest Asia,1451,Religion in the Early Bronze Age / Canaan,1609,True
Jordan,Southwest Asia,1451,Religion in the Early Bronze Age / Canaan,1609,True
Israel,Southwest Asia,1451,Religion in the Early Bronze Age / Canaan,1609,True
Palestine,Southwest Asia,1451,Religion in the Early Bronze Age / Canaan,1609,True
Syria,Southwest Asia,1456,Religion in the Middle Bronze Age / Canaan,1644,True
Lebanon,Southwest Asia,1456,Religion in the Middle Bronze Age / Canaan,1644,True
Jordan,Southwest Asia,1456,Religion in the Middle Bronze Age / Canaan,1644,True
Israel,Southwest Asia,1456,Religion in the Middle Bronze Age / Canaan,1644,True
Palestine,Southwest Asia,1456,Religion in the Middle Bronze Age / Canaan,1644,True
Syria,Southwest Asia,1689,The Isma'ilis in the Ottoman Empire,1892,True
Lebanon,Southwest Asia,1689,The Isma'ilis in the Ottoman Empire,1892,True
Syria,Southwest Asia,1938,Bahai religion,2045,True
Saudi Arabia,Southwest Asia,1938,Bahai religion,2045,True
Oman,Southwest Asia,1938,Bahai religion,2045,True
Kuwait,Southwest Asia,1938,Bahai religion,2045,True
Jordan,Southwest Asia,1938,Bahai religion,2045,True
Israel,Southwest Asia,1938,Bahai religion,2045,True
Palestine,Southwest Asia,1938,Bahai religion,2045,True
Iraq,Southwest Asia,1938,Bahai religion,2045,True
Iran,Southwest Asia,1938,Bahai religion,2045,True
Egypt,Africa,1938,Bahai religion,2045,True
Switzerland,Europe,771,Muscular Christianity,975,True
Poland,Europe,771,Muscular Christianity,975,True
Netherlands,Europe,771,Muscular Christianity,975,True
Caribbean Netherlands,North America,771,Muscular Christianity,975,True
Luxembourg,Europe,771,Muscular Christianity,975,True
Liechtenstein,Europe,771,Muscular Christianity,975,True
Italy,Europe,771,Muscular Christianity,975,True
Germany,Europe,771,Muscular Christianity,975,True
Czech Republic,Europe,771,Muscular Christianity,975,True
Austria,Europe,771,Muscular Christianity,975,True
Switzerland,Europe,1153,Russian Orthodox Mission in Alaska,975,True
Poland,Europe,1153,Russian Orthodox Mission in Alaska,975,True
Netherlands,Europe,1153,Russian Orthodox Mission in Alaska,975,True
Caribbean Netherlands,North America,1153,Russian Orthodox Mission in Alaska,975,True
Luxembourg,Europe,1153,Russian Orthodox Mission in Alaska,975,True
Liechtenstein,Europe,1153,Russian Orthodox Mission in Alaska,975,True
Italy,Europe,1153,Russian Orthodox Mission in Alaska,975,True
Germany,Europe,1153,Russian Orthodox Mission in Alaska,975,True
Czech Republic,Europe,1153,Russian Orthodox Mission in Alaska,975,True
Austria,Europe,1153,Russian Orthodox Mission in Alaska,975,True
Switzerland,Europe,826,"The Church of Christ, Scientist",1940,True
Poland,Europe,826,"The Church of Christ, Scientist",1940,True
Netherlands,Europe,826,"The Church of Christ, Scientist",1940,True
Caribbean Netherlands,North America,826,"The Church of Christ, Scientist",1940,True
Luxembourg,Europe,826,"The Church of Christ, Scientist",1940,True
Germany,Europe,826,"The Church of Christ, Scientist",1940,True
Denmark,Europe,826,"The Church of Christ, Scientist",1940,True
Czech Republic,Europe,826,"The Church of Christ, Scientist",1940,True
Belgium,Europe,826,"The Church of Christ, Scientist",1940,True
Austria,Europe,826,"The Church of Christ, Scientist",1940,True
Switzerland,Europe,839,19th century German Protestantism,1008,True
Russia,Central Eurasia,839,19th century German Protestantism,1008,True
Poland,Europe,839,19th century German Protestantism,1008,True
Netherlands,Europe,839,19th century German Protestantism,1008,True
Caribbean Netherlands,North America,839,19th century German Protestantism,1008,True
Luxembourg,Europe,839,19th century German Protestantism,1008,True
Lithuania,Europe,839,19th century German Protestantism,1008,True
Germany,Europe,839,19th century German Protestantism,1008,True
Czech Republic,Europe,839,19th century German Protestantism,1008,True
Belgium,Europe,839,19th century German Protestantism,1008,True
Austria,Europe,839,19th century German Protestantism,1008,True
Switzerland,Europe,850,Pre-Christian Religion / Paganism in Gaul,1017,True
Spain,Europe,850,Pre-Christian Religion / Paganism in Gaul,1017,True
Netherlands,Europe,850,Pre-Christian Religion / Paganism in Gaul,1017,True
Caribbean Netherlands,North America,850,Pre-Christian Religion / Paganism in Gaul,1017,True
Luxembourg,Europe,850,Pre-Christian Religion / Paganism in Gaul,1017,True
Italy,Europe,850,Pre-Christian Religion / Paganism in Gaul,1017,True
Germany,Europe,850,Pre-Christian Religion / Paganism in Gaul,1017,True
Belgium,Europe,850,Pre-Christian Religion / Paganism in Gaul,1017,True
Andorra,Europe,850,Pre-Christian Religion / Paganism in Gaul,1017,True
Switzerland,Europe,984,Calvinism (Early/Reformation),1139,True
Spain,Europe,984,Calvinism (Early/Reformation),1139,True
Monaco,Europe,984,Calvinism (Early/Reformation),1139,True
Luxembourg,Europe,984,Calvinism (Early/Reformation),1139,True
Liechtenstein,Europe,984,Calvinism (Early/Reformation),1139,True
Italy,Europe,984,Calvinism (Early/Reformation),1139,True
Germany,Europe,984,Calvinism (Early/Reformation),1139,True
Belgium,Europe,984,Calvinism (Early/Reformation),1139,True
Austria,Europe,984,Calvinism (Early/Reformation),1139,True
Switzerland,Europe,1466,Islamic modernists,1624,True
Spain,Europe,1466,Islamic modernists,1624,True
Poland,Europe,1466,Islamic modernists,1624,True
Netherlands,Europe,1466,Islamic modernists,1624,True
Caribbean Netherlands,North America,1466,Islamic modernists,1624,True
Luxembourg,Europe,1466,Islamic modernists,1624,True
Liechtenstein,Europe,1466,Islamic modernists,1624,True
Italy,Europe,1466,Islamic modernists,1624,True
Germany,Europe,1466,Islamic modernists,1624,True
Czech Republic,Europe,1466,Islamic modernists,1624,True
Belgium,Europe,1466,Islamic modernists,1624,True
Austria,Europe,1466,Islamic modernists,1624,True
Andorra,Europe,1466,Islamic modernists,1624,True
Switzerland,Europe,2027,Hizb-ut-Tahrir,2124,True
Slovakia,Europe,2027,Hizb-ut-Tahrir,2124,True
Slovenia,Europe,2027,Hizb-ut-Tahrir,2124,True
Poland,Europe,2027,Hizb-ut-Tahrir,2124,True
Netherlands,Europe,2027,Hizb-ut-Tahrir,2124,True
Caribbean Netherlands,North America,2027,Hizb-ut-Tahrir,2124,True
Luxembourg,Europe,2027,Hizb-ut-Tahrir,2124,True
Liechtenstein,Europe,2027,Hizb-ut-Tahrir,2124,True
Italy,Europe,2027,Hizb-ut-Tahrir,2124,True
Hungary,Europe,2027,Hizb-ut-Tahrir,2124,True
Germany,Europe,2027,Hizb-ut-Tahrir,2124,True
Denmark,Europe,2027,Hizb-ut-Tahrir,2124,True
Czech Republic,Europe,2027,Hizb-ut-Tahrir,2124,True
Belgium,Europe,2027,Hizb-ut-Tahrir,2124,True
Austria,Europe,2027,Hizb-ut-Tahrir,2124,True
Sweden,Europe,224,Old Norse Fornsed,31,True
Germany,Europe,224,Old Norse Fornsed,31,True
Aland,Europe,224,Old Norse Fornsed,31,True
Denmark,Europe,224,Old Norse Fornsed,31,True
Sweden,Europe,485,Sámi pre-Christian religion,730,True
Russia,Central Eurasia,485,Sámi pre-Christian religion,730,True
Finland,Europe,485,Sámi pre-Christian religion,730,True
Sweden,Europe,491,Anglican Church,735,True
Sweden,Europe,1461,Saami,1619,True
Finland,Europe,1461,Saami,1619,True
Sweden,Europe,1845,Benedictine Order in Denmark,2010,True
Germany,Europe,1845,Benedictine Order in Denmark,2010,True
Denmark,Europe,1845,Benedictine Order in Denmark,2010,True
Swaziland,Africa,252,Wilton,512,True
South Africa,Africa,252,Wilton,512,True
Namibia,Africa,252,Wilton,512,True
Mozambique,Africa,252,Wilton,512,True
Lesotho,Africa,252,Wilton,512,True
Suriname,South America,464,Saramacca,710,True
Brazil,South America,464,Saramacca,710,True
South Sudan,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Sudan,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Senegal,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Nigeria,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Niger,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Morocco,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Western Sahara,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Mauritania,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Mali,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Libya,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Chad,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Central African Republic,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Cameroon,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Burkina Faso,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
Algeria,Africa,246,Acacus Mountains and Tassili n'Ajjer Neolithic,525,True
South Sudan,Africa,247,Air and Tenere Neolithic,525,True
Sudan,Africa,247,Air and Tenere Neolithic,525,True
Senegal,Africa,247,Air and Tenere Neolithic,525,True
Nigeria,Africa,247,Air and Tenere Neolithic,525,True
Niger,Africa,247,Air and Tenere Neolithic,525,True
Morocco,Africa,247,Air and Tenere Neolithic,525,True
Western Sahara,Africa,247,Air and Tenere Neolithic,525,True
Mauritania,Africa,247,Air and Tenere Neolithic,525,True
Mali,Africa,247,Air and Tenere Neolithic,525,True
Libya,Africa,247,Air and Tenere Neolithic,525,True
Chad,Africa,247,Air and Tenere Neolithic,525,True
Central African Republic,Africa,247,Air and Tenere Neolithic,525,True
Cameroon,Africa,247,Air and Tenere Neolithic,525,True
Burkina Faso,Africa,247,Air and Tenere Neolithic,525,True
Algeria,Africa,247,Air and Tenere Neolithic,525,True
South Sudan,Africa,1012,Inhabitants of Medieval Kurgus,383,True
Sudan,Africa,1012,Inhabitants of Medieval Kurgus,383,True
Libya,Africa,1012,Inhabitants of Medieval Kurgus,383,True
Ethiopia,Africa,1012,Inhabitants of Medieval Kurgus,383,True
Eritrea,Africa,1012,Inhabitants of Medieval Kurgus,383,True
Egypt,Africa,1012,Inhabitants of Medieval Kurgus,383,True
Chad,Africa,1012,Inhabitants of Medieval Kurgus,383,True
Central African Republic,Africa,1012,Inhabitants of Medieval Kurgus,383,True
South Sudan,Africa,1240,Azande,1387,True
South Sudan,Africa,1246,Shilluk,1392,True
Sudan,Africa,233,Khartoum Neolithic,530,True
Eritrea,Africa,233,Khartoum Neolithic,530,True
Egypt,Africa,233,Khartoum Neolithic,530,True
Sudan,Africa,691,Fur,912,True
Sudan,Africa,738,Ancient Egyptian,944,True
Israel,Southwest Asia,738,Ancient Egyptian,944,True
Palestine,Southwest Asia,738,Ancient Egyptian,944,True
Egypt,Africa,738,Ancient Egyptian,944,True
Sudan,Africa,1133,Religion in Greco-Roman Egypt,944,True
Israel,Southwest Asia,1133,Religion in Greco-Roman Egypt,944,True
Palestine,Southwest Asia,1133,Religion in Greco-Roman Egypt,944,True
Egypt,Africa,1133,Religion in Greco-Roman Egypt,944,True
Sudan,Africa,997,Ancient Egypt - Early Dynastic Period,535,True
Egypt,Africa,997,Ancient Egypt - Early Dynastic Period,535,True
Sudan,Africa,1006,Ancient Egypt - Old Kingdom,535,True
Egypt,Africa,1006,Ancient Egypt - Old Kingdom,535,True
Sudan,Africa,1008,Ancient Egypt - First Intermediate Period,535,True
Egypt,Africa,1008,Ancient Egypt - First Intermediate Period,535,True
Sudan,Africa,1037,Third Intermediate Period in Ancient Egypt,535,True
Egypt,Africa,1037,Third Intermediate Period in Ancient Egypt,535,True
Sudan,Africa,1015,Ancient Egypt - Predynastic Period - Early Naqada Culture,517,True
Egypt,Africa,1015,Ancient Egypt - Predynastic Period - Early Naqada Culture,517,True
Sudan,Africa,1039,(Archaeology of) Religion in New Kingdom Nubia,1184,True
Libya,Africa,1039,(Archaeology of) Religion in New Kingdom Nubia,1184,True
Egypt,Africa,1039,(Archaeology of) Religion in New Kingdom Nubia,1184,True
Chad,Africa,1039,(Archaeology of) Religion in New Kingdom Nubia,1184,True
Sudan,Africa,1281,Otoro Nuba,1428,True
Sudan,Africa,1396,Ptolemaic Egypt - Egyptian Religion,1551,True
Egypt,Africa,1396,Ptolemaic Egypt - Egyptian Religion,1551,True
Sudan,Africa,1419,Ancient Egyptian Religion in the Early 18th Dynasty,1577,True
Israel,Southwest Asia,1419,Ancient Egyptian Religion in the Early 18th Dynasty,1577,True
Palestine,Southwest Asia,1419,Ancient Egyptian Religion in the Early 18th Dynasty,1577,True
Egypt,Africa,1419,Ancient Egyptian Religion in the Early 18th Dynasty,1577,True
Sudan,Africa,2290,الطريقة القادرية في مصر ق13م-ق21م,2372,True
Saudi Arabia,Southwest Asia,2290,الطريقة القادرية في مصر ق13م-ق21م,2372,True
Israel,Southwest Asia,2290,الطريقة القادرية في مصر ق13م-ق21م,2372,True
Egypt,Africa,2290,الطريقة القادرية في مصر ق13م-ق21م,2372,True
Sri Lanka,South Asia,190,Sri Lankan Buddhism (1948-Present),488,True
Sri Lanka,South Asia,439,Śaiva Magic,689,True
Pakistan,South Asia,439,Śaiva Magic,689,True
Nepal,South Asia,439,Śaiva Magic,689,True
India,South Asia,439,Śaiva Magic,689,True
China,East Asia,439,Śaiva Magic,689,True
Myanmar,Southeast Asia,439,Śaiva Magic,689,True
Bhutan,South Asia,439,Śaiva Magic,689,True
Bangladesh,South Asia,439,Śaiva Magic,689,True
Sri Lanka,South Asia,491,Anglican Church,735,True
Sri Lanka,South Asia,552,Vedda,789,True
Sri Lanka,South Asia,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
Pakistan,South Asia,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
Nepal,South Asia,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
India,South Asia,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
China,East Asia,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
Bhutan,South Asia,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
Bangladesh,South Asia,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
Afghanistan,South Asia,567,Gay and Lesbian Vaishnava Association (GALVA-108),802,True
Sri Lanka,South Asia,995,Tamil Neo-Saivism,1151,True
India,South Asia,995,Tamil Neo-Saivism,1151,True
Spain,Europe,201,Mediterranean,6,True
Spain,Europe,210,Jesus Associations and the Synoptic Gospels,6,True
Spain,Europe,342,Jesus Associations and the Synoptic Gospels,6,True
Spain,Europe,355,Paul the Apostle,6,True
Spain,Europe,423,Mediterranean,6,True
Spain,Europe,859,Valentinians,6,True
Spain,Europe,491,Anglican Church,735,True
Spain,Europe,945,Vasco-Aquitanian Religion,1106,True
Andorra,Europe,945,Vasco-Aquitanian Religion,1106,True
Spain,Europe,1989,Iron Age Celtic Spain and Portugal (Celtiberia),2096,True
Portugal,Europe,1989,Iron Age Celtic Spain and Portugal (Celtiberia),2096,True
Morocco,Africa,1989,Iron Age Celtic Spain and Portugal (Celtiberia),2096,True
Andorra,Europe,1989,Iron Age Celtic Spain and Portugal (Celtiberia),2096,True
Spain,Europe,2308,الفتح العربي الإسلامي للأندلس,2385,True
Portugal,Europe,2308,الفتح العربي الإسلامي للأندلس,2385,True
Andorra,Europe,2308,الفتح العربي الإسلامي للأندلس,2385,True
South Korea,East Asia,228,Late Chosŏn Korea,42,True
Russia,Central Eurasia,228,Late Chosŏn Korea,42,True
North Korea,East Asia,228,Late Chosŏn Korea,42,True
China,East Asia,228,Late Chosŏn Korea,42,True
South Korea,East Asia,469,Won-Buddhism,717,True
North Korea,East Asia,469,Won-Buddhism,717,True
South Korea,East Asia,749,Korean shamanism,717,True
North Korea,East Asia,749,Korean shamanism,717,True
South Korea,East Asia,897,Gaengjeongyudo,717,True
North Korea,East Asia,897,Gaengjeongyudo,717,True
South Korea,East Asia,1041,Korean Catholicism,717,True
North Korea,East Asia,1041,Korean Catholicism,717,True
South Korea,East Asia,491,Anglican Church,735,True
North Korea,East Asia,491,Anglican Church,735,True
South Korea,East Asia,570,Supreme Master Ching Hai World Society,806,True
North Korea,East Asia,570,Supreme Master Ching Hai World Society,806,True
South Korea,East Asia,591,Koreans,825,True
South Korea,East Asia,879,Free Methodist Church,1103,True
North Korea,East Asia,879,Free Methodist Church,1103,True
Japan,East Asia,879,Free Methodist Church,1103,True
South Korea,East Asia,989,Opus Dei,1147,True
Japan,East Asia,989,Opus Dei,1147,True
South Korea,East Asia,1127,Anglican Church of Korea,1271,True
Russia,Central Eurasia,1127,Anglican Church of Korea,1271,True
North Korea,East Asia,1127,Anglican Church of Korea,1271,True
China,East Asia,1127,Anglican Church of Korea,1271,True
South Korea,East Asia,1178,Modern Mystery School (MMS),1322,True
Russia,Central Eurasia,1178,Modern Mystery School (MMS),1322,True
Japan,East Asia,1178,Modern Mystery School (MMS),1322,True
North Korea,East Asia,1178,Modern Mystery School (MMS),1322,True
China,East Asia,1178,Modern Mystery School (MMS),1322,True
South Korea,East Asia,1274,Russian orthodox mission in Japan,1419,True
Russia,Central Eurasia,1274,Russian orthodox mission in Japan,1419,True
Japan,East Asia,1274,Russian orthodox mission in Japan,1419,True
South Africa,Africa,491,Anglican Church,735,True
South Africa,Africa,737,Nama Hottentot,942,True
Namibia,Africa,737,Nama Hottentot,942,True
South Africa,Africa,1251,Tsonga,1397,True
Mozambique,Africa,1251,Tsonga,1397,True
Solomon Islands,Oceania-Australia,491,Anglican Church,735,True
Slovenia,Europe,919,Catholicism in contemporary Croatia,1068,True
Serbia,Europe,919,Catholicism in contemporary Croatia,1068,True
Montenegro,Europe,919,Catholicism in contemporary Croatia,1068,True
Hungary,Europe,919,Catholicism in contemporary Croatia,1068,True
Croatia,Europe,919,Catholicism in contemporary Croatia,1068,True
Bosnia and Herzegovina,Europe,919,Catholicism in contemporary Croatia,1068,True
Singapore,Southeast Asia,400,Singaporean Mega-Churches,381,True
Malaysia,Southeast Asia,400,Singaporean Mega-Churches,381,True
Singapore,Southeast Asia,491,Anglican Church,735,True
Sierra Leone,Africa,491,Anglican Church,735,True
Senegal,Africa,491,Anglican Church,735,True
Mauritania,Africa,491,Anglican Church,735,True
Mali,Africa,491,Anglican Church,735,True
Liberia,Africa,491,Anglican Church,735,True
Guinea Bissau,Africa,491,Anglican Church,735,True
Guinea,Africa,491,Anglican Church,735,True
The Gambia,Africa,491,Anglican Church,735,True
Sierra Leone,Africa,879,Free Methodist Church,1103,True
Liberia,Africa,879,Free Methodist Church,1103,True
Guinea,Africa,879,Free Methodist Church,1103,True
Sierra Leone,Africa,1210,Mende,1355,True
Seychelles,Africa,491,Anglican Church,735,True
Senegal,Africa,594,Wolof,828,True
Mauritania,Africa,594,Wolof,828,True
The Gambia,Africa,594,Wolof,828,True
Senegal,Africa,924,Muridiyya of Senegal,1072,True
Mauritania,Africa,924,Muridiyya of Senegal,1072,True
Mali,Africa,924,Muridiyya of Senegal,1072,True
Guinea Bissau,Africa,924,Muridiyya of Senegal,1072,True
Guinea,Africa,924,Muridiyya of Senegal,1072,True
The Gambia,Africa,924,Muridiyya of Senegal,1072,True
Senegal,Africa,1321,Mourides (Muridiyya),382,True
Mauritania,Africa,1321,Mourides (Muridiyya),382,True
Mali,Africa,1321,Mourides (Muridiyya),382,True
Guinea Bissau,Africa,1321,Mourides (Muridiyya),382,True
Guinea,Africa,1321,Mourides (Muridiyya),382,True
The Gambia,Africa,1321,Mourides (Muridiyya),382,True
Senegal,Africa,1667,Medérsiens,1877,True
Morocco,Africa,1667,Medérsiens,1877,True
Western Sahara,Africa,1667,Medérsiens,1877,True
Mauritania,Africa,1667,Medérsiens,1877,True
Mali,Africa,1667,Medérsiens,1877,True
Burkina Faso,Africa,1667,Medérsiens,1877,True
Algeria,Africa,1667,Medérsiens,1877,True
Qatar,Southwest Asia,491,Anglican Church,735,True
Saudi Arabia,Southwest Asia,744,Rwala Bedouin,949,True
Saudi Arabia,Southwest Asia,1108,Early Christianity and Monasticism in Egypt,1254,True
Jordan,Southwest Asia,1108,Early Christianity and Monasticism in Egypt,1254,True
Israel,Southwest Asia,1108,Early Christianity and Monasticism in Egypt,1254,True
Palestine,Southwest Asia,1108,Early Christianity and Monasticism in Egypt,1254,True
Egypt,Africa,1108,Early Christianity and Monasticism in Egypt,1254,True
Saudi Arabia,Southwest Asia,1175,Religion in Northern Hejaz,1320,True
Jordan,Southwest Asia,1175,Religion in Northern Hejaz,1320,True
Israel,Southwest Asia,1175,Religion in Northern Hejaz,1320,True
Egypt,Africa,1175,Religion in Northern Hejaz,1320,True
Saudi Arabia,Southwest Asia,1805,Wahhabisme الوهّابيّة,1993,True
Samoa,Oceania-Australia,491,Anglican Church,735,True
Samoa,Oceania-Australia,595,Western Samoans,829,True
Saint Vincent and the Grenadines,North America,942,African Methodist Episcopal Church,1095,True
Saint Lucia,North America,942,African Methodist Episcopal Church,1095,True
Grenada,North America,942,African Methodist Episcopal Church,1095,True
Dominica,North America,942,African Methodist Episcopal Church,1095,True
Russia,Central Eurasia,249,Tyva Republic (Animism-Totemism-Shamanism),52,True
Mongolia,Central Eurasia,249,Tyva Republic (Animism-Totemism-Shamanism),52,True
Russia,Central Eurasia,443,Tyva (Buddhism),52,True
Mongolia,Central Eurasia,443,Tyva (Buddhism),52,True
Russia,Central Eurasia,491,Anglican Church,735,True
Russia,Central Eurasia,531,Chukchee,770,True
