method,nan_in_y_pred,type,percent,iter,rmse,mpb,accuracy,precision,recall,f1
random_forest,False,MCAR,40,6,0.4472135954999579,10.76923076923077,0.8,0.8392857142857143,0.9215686274509803,0.8785046728971961
random_forest,False,MCAR,40,6,0.4340573661412156,5.797101449275362,0.8115942028985508,0.8703703703703703,0.8867924528301887,0.8785046728971964
random_forest,False,MCAR,40,6,0.49280538030458115,11.428571428571429,0.7571428571428571,0.7708333333333334,0.8604651162790697,0.8131868131868132
random_forest,False,MCAR,40,6,0.5575040903982775,3.3783783783783785,0.6891891891891891,0.8378378378378378,0.6458333333333334,0.7294117647058824
random_forest,False,MCAR,40,6,0.4931969619160719,2.027027027027027,0.7567567567567568,0.9137931034482759,0.803030303030303,0.8548387096774194
random_forest,False,MCAR,40,6,0.4893226131278932,9.15492957746479,0.7605633802816901,0.8275862068965517,0.8727272727272727,0.8495575221238938
random_forest,False,MCAR,40,7,0.5039526306789697,8.73015873015873,0.746031746031746,0.8125,0.8478260869565217,0.8297872340425533
random_forest,False,MCAR,40,7,0.41070025419420025,9.63855421686747,0.8313253012048193,0.8571428571428571,0.9375,0.8955223880597014
random_forest,False,MCAR,40,7,0.4654746681256314,9.166666666666666,0.7833333333333333,0.8431372549019608,0.8958333333333334,0.8686868686868686
random_forest,False,MCAR,40,7,0.41785544701867244,12.698412698412698,0.8253968253968254,0.8392857142857143,0.9591836734693877,0.8952380952380952
random_forest,False,MCAR,40,7,0.5819876952473779,16.93548387096774,0.6612903225806451,0.6744186046511628,0.8055555555555556,0.7341772151898734
random_forest,False,MCAR,40,7,0.5198752449100363,6.756756756756757,0.7297297297297297,0.7916666666666666,0.7916666666666666,0.7916666666666666
random_forest,False,MCAR,40,7,0.4472135954999579,11.428571428571429,0.8,0.8387096774193549,0.9285714285714286,0.8813559322033899
random_forest,False,MCAR,40,7,0.5773502691896257,3.787878787878788,0.6666666666666666,0.8163265306122449,0.7547169811320755,0.7843137254901962
random_forest,False,MCAR,40,8,0.5234239225902136,19.17808219178082,0.726027397260274,0.6981132075471698,0.9024390243902439,0.7872340425531914
random_forest,False,MCAR,40,8,0.3992747047523452,2.898550724637681,0.8405797101449275,0.9090909090909091,0.8928571428571429,0.9009009009009009
random_forest,False,MCAR,40,8,0.4340573661412156,7.971014492753622,0.8115942028985508,0.8666666666666667,0.9122807017543859,0.8888888888888888
random_forest,False,MCAR,40,8,0.4264014327112209,2.272727272727273,0.8181818181818182,0.8958333333333334,0.86,0.8775510204081632
random_forest,False,MCAR,40,8,0.5247497678328021,3.6231884057971016,0.7246376811594203,0.7948717948717948,0.7380952380952381,0.7654320987654322
random_forest,False,MCAR,40,8,0.5537749241945383,0.6666666666666667,0.6933333333333334,0.8181818181818182,0.7058823529411765,0.7578947368421053
random_forest,False,MCAR,40,8,0.3892494720807615,3.787878787878788,0.8484848484848485,0.9090909090909091,0.9090909090909091,0.9090909090909091
random_forest,False,MCAR,40,8,0.5322906474223771,13.333333333333334,0.7166666666666667,0.7755102040816326,0.8636363636363636,0.8172043010752688
random_forest,False,MCAR,40,9,0.411113225896519,10.56338028169014,0.8309859154929577,0.8125,0.9285714285714286,0.8666666666666666
random_forest,False,MCAR,40,9,0.37529331252040077,9.859154929577464,0.8591549295774648,0.8666666666666667,0.9629629629629629,0.912280701754386
random_forest,False,MCAR,40,9,0.4364357804719847,11.904761904761903,0.8095238095238095,0.8421052631578947,0.9411764705882353,0.8888888888888888
random_forest,False,MCAR,40,9,0.4654746681256314,9.166666666666666,0.7833333333333333,0.8297872340425532,0.8863636363636364,0.8571428571428571
random_forest,False,MCAR,40,9,0.5732115042211109,3.571428571428571,0.6714285714285714,0.8235294117647058,0.6222222222222222,0.7088607594936709
random_forest,False,MCAR,40,9,0.5,10.9375,0.75,0.7435897435897436,0.8285714285714286,0.7837837837837838
random_forest,False,MCAR,40,9,0.4016096644512494,8.870967741935484,0.8387096774193549,0.875,0.9423076923076923,0.9074074074074073
random_forest,False,MCAR,40,9,0.5967950934463552,13.013698630136986,0.6438356164383562,0.7457627118644068,0.8,0.7719298245614035
random_forest,False,MCAR,40,10,0.4931969619160719,8.108108108108109,0.7567567567567568,0.8,0.8333333333333334,0.816326530612245
random_forest,False,MCAR,40,10,0.4264014327112209,10.38961038961039,0.8181818181818182,0.8461538461538461,0.9322033898305084,0.8870967741935484
random_forest,False,MCAR,40,10,0.4364357804719847,2.380952380952381,0.8095238095238095,0.9,0.8653846153846154,0.8823529411764707
random_forest,False,MCAR,40,10,0.375,7.03125,0.859375,0.8947368421052632,0.9444444444444444,0.918918918918919
random_forest,False,MCAR,40,10,0.5207556439232954,4.23728813559322,0.7288135593220338,0.8055555555555556,0.7631578947368421,0.7837837837837838
random_forest,False,MCAR,40,10,0.5537749241945383,10.666666666666668,0.6933333333333334,0.6976744186046512,0.75,0.7228915662650603
random_forest,False,MCAR,40,10,0.43495883620084,10.81081081081081,0.8108108108108109,0.84375,0.9310344827586207,0.8852459016393444
random_forest,False,MCAR,40,10,0.6020797289396148,4.375,0.6375,0.7735849056603774,0.7068965517241379,0.7387387387387387
random_forest,False,MCAR,50,1,0.5141671091113803,12.643678160919542,0.735632183908046,0.7540983606557377,0.8518518518518519,0.7999999999999999
random_forest,False,MCAR,50,1,0.3988620176087328,9.090909090909092,0.8409090909090909,0.8701298701298701,0.9436619718309859,0.9054054054054054
random_forest,False,MCAR,50,1,0.435285750066007,6.315789473684211,0.8105263157894737,0.8765432098765432,0.8987341772151899,0.8875
random_forest,False,MCAR,50,1,0.4544466295731929,7.608695652173914,0.7934782608695652,0.8493150684931506,0.8857142857142857,0.8671328671328671
random_forest,False,MCAR,50,1,0.5960395606792697,7.894736842105263,0.6447368421052632,0.8648648648648649,0.5925925925925926,0.7032967032967032
random_forest,False,MCAR,50,1,0.5803810000880093,5.263157894736842,0.6631578947368421,0.72,0.6666666666666666,0.6923076923076923
random_forest,False,MCAR,50,1,0.408248290463863,7.738095238095238,0.8333333333333334,0.8783783783783784,0.9285714285714286,0.9027777777777779
random_forest,False,MCAR,50,1,0.5374838498865699,8.88888888888889,0.7111111111111111,0.8028169014084507,0.8260869565217391,0.8142857142857144
random_forest,False,MCAR,50,2,0.52999894000318,12.921348314606742,0.7191011235955056,0.7288135593220338,0.8269230769230769,0.7747747747747747
random_forest,False,MCAR,50,2,0.4803844614152614,11.538461538461538,0.7692307692307693,0.8181818181818182,0.9,0.8571428571428572
random_forest,False,MCAR,50,2,0.41053541362798,6.741573033707865,0.8314606741573034,0.8846153846153846,0.92,0.9019607843137256
random_forest,False,MCAR,50,2,0.5374838498865699,13.88888888888889,0.7111111111111111,0.7702702702702703,0.8636363636363636,0.8142857142857143
random_forest,False,MCAR,50,2,0.5843487097907776,6.707317073170732,0.6585365853658537,0.7592592592592593,0.7321428571428571,0.7454545454545455
random_forest,False,MCAR,50,2,0.5277130021690084,8.860759493670885,0.7215189873417721,0.7391304347826086,0.7727272727272727,0.7555555555555555
random_forest,False,MCAR,50,2,0.4131969352706687,11.585365853658537,0.8292682926829268,0.8513513513513513,0.9545454545454546,0.9
random_forest,False,MCAR,50,2,0.5596901035825028,9.63855421686747,0.6867469879518072,0.7910447761194029,0.8153846153846154,0.803030303030303
random_forest,False,MCAR,50,3,0.5530663187549721,7.647058823529412,0.6941176470588235,0.7678571428571429,0.7678571428571429,0.7678571428571429
random_forest,False,MCAR,50,3,0.4879500364742666,9.523809523809524,0.7619047619047619,0.8260869565217391,0.8769230769230769,0.8507462686567164
random_forest,False,MCAR,50,3,0.48349377841522817,15.584415584415584,0.7662337662337663,0.8055555555555556,0.9354838709677419,0.8656716417910448
random_forest,False,MCAR,50,3,0.46569031542379974,7.228915662650602,0.7831325301204819,0.8461538461538461,0.873015873015873,0.859375
random_forest,False,MCAR,50,3,0.5953405577875872,1.2658227848101267,0.6455696202531646,0.7674418604651163,0.6470588235294118,0.7021276595744682
random_forest,False,MCAR,50,3,0.5201809639866857,0.5882352941176471,0.7294117647058823,0.8095238095238095,0.6938775510204082,0.7472527472527472
random_forest,False,MCAR,50,3,0.570087712549569,10.0,0.675,0.7741935483870968,0.8,0.7868852459016393
random_forest,False,MCAR,50,3,0.5201809639866857,11.176470588235295,0.7294117647058823,0.7941176470588235,0.8571428571428571,0.8244274809160305
random_forest,False,MCAR,50,4,0.514840014921,6.626506024096386,0.7349397590361446,0.8,0.8,0.8000000000000002
random_forest,False,MCAR,50,4,0.30779350562554625,9.473684210526317,0.9052631578947369,0.8902439024390244,1.0,0.9419354838709678
random_forest,False,MCAR,50,4,0.4176345347922784,12.209302325581394,0.8255813953488372,0.85,0.9577464788732394,0.9006622516556291
random_forest,False,MCAR,50,4,0.5204164998665332,20.833333333333336,0.7291666666666666,0.7555555555555555,0.9444444444444444,0.8395061728395062
random_forest,False,MCAR,50,4,0.5893796917545019,11.052631578947368,0.6526315789473685,0.7096774193548387,0.7457627118644068,0.7272727272727273
random_forest,False,MCAR,50,4,0.5640760748177662,13.068181818181818,0.6818181818181818,0.6964285714285714,0.78,0.7358490566037736
random_forest,False,MCAR,50,4,0.4581228472908512,15.432098765432098,0.7901234567901234,0.8082191780821918,0.9516129032258065,0.874074074074074
random_forest,False,MCAR,50,4,0.5,6.25,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334
random_forest,False,MCAR,50,5,0.3887965929604765,0.5813953488372093,0.8488372093023255,0.9215686274509803,0.8392857142857143,0.8785046728971961
random_forest,False,MCAR,50,5,0.4346134936801766,3.888888888888889,0.8111111111111111,0.8873239436619719,0.875,0.881118881118881
random_forest,False,MCAR,50,5,0.48947250518628044,8.333333333333332,0.7604166666666666,0.8433734939759037,0.875,0.8588957055214724
random_forest,False,MCAR,50,5,0.4609772228646444,2.5,0.7875,0.8852459016393442,0.84375,0.864
random_forest,False,MCAR,50,5,0.570087712549569,11.875,0.675,0.6938775510204082,0.7555555555555555,0.723404255319149
random_forest,False,MCAR,50,5,0.5582905262390825,19.480519480519483,0.6883116883116883,0.6666666666666666,0.8571428571428571,0.75
random_forest,False,MCAR,50,5,0.5345224838248488,7.142857142857142,0.7142857142857143,0.8235294117647058,0.8235294117647058,0.8235294117647058
random_forest,False,MCAR,50,5,0.5843487097907776,15.853658536585366,0.6585365853658537,0.7313432835820896,0.8305084745762712,0.7777777777777778
random_forest,False,MCAR,50,6,0.5530663187549721,0.5882352941176471,0.6941176470588235,0.8043478260869565,0.6851851851851852,0.74
random_forest,False,MCAR,50,6,0.4108907018066591,12.987012987012985,0.8311688311688312,0.8333333333333334,0.9649122807017544,0.8943089430894309
random_forest,False,MCAR,50,6,0.4385290096535146,11.538461538461538,0.8076923076923077,0.8405797101449275,0.9354838709677419,0.8854961832061068
random_forest,False,MCAR,50,6,0.5563486402641868,7.738095238095238,0.6904761904761905,0.803030303030303,0.803030303030303,0.803030303030303
random_forest,False,MCAR,50,6,0.6341718324267314,19.021739130434785,0.5978260869565217,0.6470588235294118,0.7719298245614035,0.704
random_forest,False,MCAR,50,6,0.5773502691896257,6.666666666666667,0.6666666666666666,0.7407407407407407,0.7142857142857143,0.7272727272727273
random_forest,False,MCAR,50,6,0.5135525910130955,1.6483516483516485,0.7362637362637363,0.8695652173913043,0.8,0.8333333333333333
random_forest,False,MCAR,50,6,0.48637345711392005,17.20430107526882,0.7634408602150538,0.7831325301204819,0.9420289855072463,0.8552631578947367
random_forest,False,MCAR,50,7,0.5846128222154678,5.69620253164557,0.6582278481012658,0.76,0.7169811320754716,0.7378640776699028
random_forest,False,MCAR,50,7,0.3866945956182654,10.74766355140187,0.8504672897196262,0.8602150537634409,0.963855421686747,0.909090909090909
random_forest,False,MCAR,50,7,0.5096471914376255,6.493506493506493,0.7402597402597403,0.8360655737704918,0.8360655737704918,0.8360655737704918
random_forest,False,MCAR,50,7,0.47946330148538413,9.195402298850574,0.7701149425287356,0.8309859154929577,0.8805970149253731,0.8550724637681161
random_forest,False,MCAR,50,7,0.5665577237325317,15.432098765432098,0.6790123456790124,0.6964285714285714,0.8125,0.75
random_forest,False,MCAR,50,7,0.6112498455021266,5.4945054945054945,0.6263736263736264,0.7948717948717948,0.543859649122807,0.6458333333333333
random_forest,False,MCAR,50,7,0.5423261445466404,4.705882352941177,0.7058823529411765,0.8333333333333334,0.7971014492753623,0.8148148148148148
random_forest,False,MCAR,50,7,0.5443310539518174,7.4074074074074066,0.7037037037037037,0.8125,0.8125,0.8125
random_forest,False,MCAR,50,8,0.5282705437953743,20.930232558139537,0.7209302325581395,0.696969696969697,0.92,0.793103448275862
random_forest,False,MCAR,50,8,0.4346134936801766,0.5555555555555556,0.8111111111111111,0.9117647058823529,0.8493150684931506,0.8794326241134752
random_forest,False,MCAR,50,8,0.4609772228646444,6.25,0.7875,0.8676470588235294,0.8805970149253731,0.874074074074074
random_forest,False,MCAR,50,8,0.46017899330842227,10.588235294117647,0.788235294117647,0.8260869565217391,0.9047619047619048,0.8636363636363636
random_forest,False,MCAR,50,8,0.5241424183609592,9.340659340659341,0.7252747252747253,0.7666666666666667,0.8070175438596491,0.7863247863247863
random_forest,False,MCAR,50,8,0.5570860145311556,1.7241379310344827,0.6896551724137931,0.7959183673469388,0.6964285714285714,0.7428571428571428
random_forest,False,MCAR,50,8,0.408248290463863,7.738095238095238,0.8333333333333334,0.875,0.9264705882352942,0.9
random_forest,False,MCAR,50,8,0.5694947974514994,10.135135135135135,0.6756756756756757,0.7592592592592593,0.7884615384615384,0.7735849056603773
random_forest,False,MCAR,50,9,0.48507125007266594,5.88235294117647,0.7647058823529411,0.8113207547169812,0.8113207547169812,0.8113207547169812
random_forest,False,MCAR,50,9,0.3692744729379982,6.8181818181818175,0.8636363636363636,0.8904109589041096,0.9420289855072463,0.9154929577464788
random_forest,False,MCAR,50,9,0.4609772228646444,6.25,0.7875,0.8676470588235294,0.8805970149253731,0.874074074074074
random_forest,False,MCAR,50,9,0.4135850959342556,13.157894736842104,0.8289473684210527,0.8333333333333334,0.9649122807017544,0.8943089430894309
random_forest,False,MCAR,50,9,0.5806972553108731,6.395348837209303,0.6627906976744186,0.8536585365853658,0.603448275862069,0.7070707070707071
random_forest,False,MCAR,50,9,0.5416025603090641,7.333333333333333,0.7066666666666667,0.725,0.725,0.7250000000000001
random_forest,False,MCAR,50,9,0.4609772228646444,4.375,0.7875,0.8805970149253731,0.8676470588235294,0.874074074074074
random_forest,False,MCAR,50,9,0.5665577237325317,6.172839506172839,0.6790123456790124,0.8,0.7741935483870968,0.7868852459016393
random_forest,False,MCAR,50,10,0.4973045625740722,2.1505376344086025,0.7526881720430108,0.8363636363636363,0.7666666666666667,0.8
random_forest,False,MCAR,50,10,0.3865556717425342,11.494252873563218,0.8505747126436781,0.8533333333333334,0.9696969696969697,0.9078014184397163
random_forest,False,MCAR,50,10,0.45883146774112354,5.263157894736842,0.7894736842105263,0.873015873015873,0.873015873015873,0.8730158730158731
random_forest,False,MCAR,50,10,0.3779644730092272,5.357142857142857,0.8571428571428571,0.9027777777777778,0.9285714285714286,0.9154929577464788
random_forest,False,MCAR,50,10,0.5927489783638191,8.783783783783784,0.6486486486486487,0.7045454545454546,0.7045454545454546,0.7045454545454546
random_forest,False,MCAR,50,10,0.5135525910130955,9.89010989010989,0.7362637362637363,0.7454545454545455,0.803921568627451,0.7735849056603775
random_forest,False,MCAR,50,10,0.4346134936801766,15.555555555555555,0.8111111111111111,0.8192771084337349,0.9714285714285714,0.8888888888888888
random_forest,False,MCAR,50,10,0.6273890509696481,13.829787234042554,0.6063829787234043,0.7123287671232876,0.7647058823529411,0.7375886524822695
random_forest,False,MCAR,60,1,0.5486081240616181,18.446601941747574,0.6990291262135923,0.7088607594936709,0.875,0.7832167832167832
random_forest,False,MCAR,60,1,0.3642156795423418,10.204081632653061,0.8673469387755102,0.8764044943820225,0.975,0.9230769230769231
random_forest,False,MCAR,60,1,0.45133546692422,7.87037037037037,0.7962962962962963,0.8617021276595744,0.9,0.8804347826086957
random_forest,False,MCAR,60,1,0.4702699715629801,12.01923076923077,0.7788461538461539,0.8160919540229885,0.9102564102564102,0.8606060606060606
random_forest,False,MCAR,60,1,0.5584155773160767,2.1505376344086025,0.6881720430107527,0.8103448275862069,0.7230769230769231,0.7642276422764227
random_forest,False,MCAR,60,1,0.566657672171826,8.715596330275229,0.6788990825688074,0.7142857142857143,0.7258064516129032,0.7200000000000001
random_forest,False,MCAR,60,1,0.43159530790304196,6.862745098039216,0.8137254901960784,0.875,0.9058823529411765,0.8901734104046243
random_forest,False,MCAR,60,1,0.5857791861290061,3.431372549019608,0.6568627450980392,0.8055555555555556,0.7341772151898734,0.7682119205298013
random_forest,False,MCAR,60,2,0.5124707431905383,6.565656565656567,0.7373737373737373,0.7758620689655172,0.7758620689655172,0.7758620689655173
random_forest,False,MCAR,60,2,0.4946522526622413,10.106382978723403,0.7553191489361702,0.8181818181818182,0.875,0.8456375838926175
random_forest,False,MCAR,60,2,0.5119921115897169,1.4563106796116505,0.7378640776699029,0.8765432098765432,0.8068181818181818,0.8402366863905325
random_forest,False,MCAR,60,2,0.5134553180524705,12.727272727272727,0.7363636363636363,0.7934782608695652,0.8795180722891566,0.8342857142857142
random_forest,False,MCAR,60,2,0.6195469181897234,8.585858585858585,0.6161616161616161,0.8372093023255814,0.5373134328358209,0.6545454545454547
random_forest,False,MCAR,60,2,0.5157106231293968,13.829787234042554,0.7340425531914894,0.711864406779661,0.84,0.7706422018348624
random_forest,False,MCAR,60,2,0.45557345160942025,10.849056603773585,0.7924528301886793,0.8404255319148937,0.9186046511627907,0.8777777777777779
random_forest,False,MCAR,60,2,0.47958315233127197,9.5,0.77,0.8292682926829268,0.8831168831168831,0.8553459119496856
random_forest,False,MCAR,60,3,0.5716053474796459,7.425742574257425,0.6732673267326733,0.7538461538461538,0.7424242424242424,0.7480916030534351
random_forest,False,MCAR,60,3,0.3941317112657172,12.62135922330097,0.8446601941747572,0.8426966292134831,0.974025974025974,0.9036144578313253
random_forest,False,MCAR,60,3,0.47623956546190094,14.948453608247423,0.7731958762886598,0.8131868131868132,0.9367088607594937,0.8705882352941177
random_forest,False,MCAR,60,3,0.5139561687500467,16.50943396226415,0.7358490566037735,0.7741935483870968,0.9113924050632911,0.8372093023255814
random_forest,False,MCAR,60,3,0.5970223141259935,2.9702970297029703,0.6435643564356436,0.75,0.65625,0.7
random_forest,False,MCAR,60,3,0.5181877251716008,0.9259259259259258,0.7314814814814815,0.8333333333333334,0.6923076923076923,0.7563025210084034
random_forest,False,MCAR,60,3,0.497416003373807,12.371134020618557,0.7525773195876289,0.8117647058823529,0.8961038961038961,0.8518518518518517
random_forest,False,MCAR,60,3,0.5095246653650681,20.192307692307693,0.7403846153846154,0.75,0.9452054794520548,0.8363636363636364
random_forest,False,MCAR,60,4,0.5332107702308685,6.372549019607843,0.7156862745098039,0.78125,0.7692307692307693,0.7751937984496126
random_forest,False,MCAR,60,4,0.3931226965534482,8.636363636363637,0.8454545454545455,0.8681318681318682,0.9404761904761905,0.9028571428571429
random_forest,False,MCAR,60,4,0.5561279983200486,7.731958762886598,0.6907216494845361,0.8125,0.8125,0.8125
random_forest,False,MCAR,60,4,0.5198752449100363,24.324324324324326,0.7297297297297297,0.7358490566037735,0.975,0.8387096774193549
random_forest,False,MCAR,60,4,0.5527707983925667,12.5,0.6944444444444444,0.7222222222222222,0.8,0.759124087591241
random_forest,False,MCAR,60,4,0.5716053474796459,13.366336633663368,0.6732673267326733,0.6875,0.7719298245614035,0.7272727272727273
random_forest,False,MCAR,60,4,0.5076730825668095,18.04123711340206,0.7422680412371134,0.7802197802197802,0.9342105263157895,0.8502994011976048
random_forest,False,MCAR,60,4,0.5561279983200486,12.371134020618557,0.6907216494845361,0.7721518987341772,0.8356164383561644,0.8026315789473685
random_forest,False,MCAR,60,5,0.48507125007266594,7.352941176470589,0.7647058823529411,0.8169014084507042,0.8405797101449275,0.8285714285714286
random_forest,False,MCAR,60,5,0.41231056256176607,5.0,0.83,0.8902439024390244,0.9012345679012346,0.8957055214723927
random_forest,False,MCAR,60,5,0.4879500364742666,6.666666666666667,0.7619047619047619,0.8522727272727273,0.8620689655172413,0.8571428571428572
random_forest,False,MCAR,60,5,0.47519096331149147,6.451612903225806,0.7741935483870968,0.8533333333333334,0.8648648648648649,0.8590604026845637
random_forest,False,MCAR,60,5,0.6164414002968976,11.0,0.62,0.6825396825396826,0.7049180327868853,0.6935483870967742
random_forest,False,MCAR,60,5,0.5487032611687344,15.591397849462366,0.6989247311827957,0.6885245901639344,0.8235294117647058,0.7499999999999999
random_forest,False,MCAR,60,5,0.5561279983200486,7.731958762886598,0.6907216494845361,0.810126582278481,0.810126582278481,0.810126582278481
random_forest,False,MCAR,60,5,0.5802884574739972,12.244897959183673,0.6632653061224489,0.7564102564102564,0.8082191780821918,0.781456953642384
random_forest,False,MCAR,60,6,0.5412294272573258,7.07070707070707,0.7070707070707071,0.8837209302325582,0.6129032258064516,0.7238095238095238
random_forest,False,MCAR,60,6,0.4,11.5,0.84,0.8488372093023255,0.9605263157894737,0.9012345679012346
random_forest,False,MCAR,60,6,0.469041575982343,19.0,0.78,0.7894736842105263,0.974025974025974,0.872093023255814
random_forest,False,MCAR,60,6,0.47776654295295456,9.782608695652174,0.7717391304347826,0.8311688311688312,0.8888888888888888,0.8590604026845637
random_forest,False,MCAR,60,6,0.5719290198427753,22.897196261682243,0.6728971962616822,0.6781609195402298,0.8939393939393939,0.7712418300653594
random_forest,False,MCAR,60,6,0.6123724356957945,5.769230769230769,0.625,0.7166666666666667,0.6615384615384615,0.688
random_forest,False,MCAR,60,6,0.5345224838248488,8.482142857142858,0.7142857142857143,0.8131868131868132,0.8314606741573034,0.8222222222222223
random_forest,False,MCAR,60,6,0.5206035318581478,17.289719626168225,0.7289719626168224,0.7659574468085106,0.9113924050632911,0.8323699421965318
random_forest,False,MCAR,60,7,0.5525062514530825,8.421052631578947,0.6947368421052632,0.7619047619047619,0.7741935483870968,0.768
random_forest,False,MCAR,60,7,0.3922322702763681,11.538461538461538,0.8461538461538461,0.8543689320388349,0.967032967032967,0.9072164948453608
random_forest,False,MCAR,60,7,0.5055250296034367,15.555555555555555,0.7444444444444445,0.7926829268292683,0.9154929577464789,0.8496732026143791
random_forest,False,MCAR,60,7,0.4493585171364586,10.096153846153847,0.7980769230769231,0.8390804597701149,0.9125,0.8742514970059879
random_forest,False,MCAR,60,7,0.5345224838248488,14.795918367346939,0.7142857142857143,0.7246376811594203,0.847457627118644,0.7812499999999999
random_forest,False,MCAR,60,7,0.5433581647846062,0.9523809523809524,0.7047619047619048,0.8,0.6875,0.7394957983193278
random_forest,False,MCAR,60,7,0.5291502622129182,8.5,0.72,0.8214285714285714,0.8414634146341463,0.8313253012048192
random_forest,False,MCAR,60,7,0.5567764362830022,10.0,0.69,0.7875,0.8181818181818182,0.8025477707006369
random_forest,False,MCAR,60,8,0.5372706895173354,19.587628865979383,0.711340206185567,0.6986301369863014,0.8947368421052632,0.7846153846153846
random_forest,False,MCAR,60,8,0.4364357804719847,2.380952380952381,0.8095238095238095,0.935064935064935,0.8275862068965517,0.8780487804878049
random_forest,False,MCAR,60,8,0.5624291338579865,4.081632653061225,0.6836734693877551,0.8289473684210527,0.7777777777777778,0.802547770700637
random_forest,False,MCAR,60,8,0.5512908203729234,11.27450980392157,0.696078431372549,0.7804878048780488,0.8311688311688312,0.8050314465408805
random_forest,False,MCAR,60,8,0.5601120336112039,3.431372549019608,0.6862745098039216,0.7719298245614035,0.6984126984126984,0.7333333333333333
random_forest,False,MCAR,60,8,0.5359422007578724,7.9787234042553195,0.7127659574468085,0.7586206896551724,0.7719298245614035,0.7652173913043477
random_forest,False,MCAR,60,8,0.5163977794943222,15.238095238095239,0.7333333333333333,0.7894736842105263,0.9036144578313253,0.8426966292134832
random_forest,False,MCAR,60,8,0.6201736729460423,13.736263736263737,0.6153846153846154,0.7183098591549296,0.7727272727272727,0.7445255474452555
random_forest,False,MCAR,60,9,0.458257569495584,3.0,0.79,0.85,0.8095238095238095,0.8292682926829269
random_forest,False,MCAR,60,9,0.42337369193050706,6.60377358490566,0.8207547169811321,0.8705882352941177,0.9024390243902439,0.8862275449101796
random_forest,False,MCAR,60,9,0.4285714285714286,13.77551020408163,0.8163265306122449,0.8351648351648352,0.9620253164556962,0.8941176470588236
random_forest,False,MCAR,60,9,0.4726565934366609,1.5957446808510638,0.776595744680851,0.8823529411764706,0.821917808219178,0.8510638297872339
random_forest,False,MCAR,60,9,0.5745407621558637,7.766990291262135,0.6699029126213593,0.8695652173913043,0.5882352941176471,0.7017543859649124
random_forest,False,MCAR,60,9,0.497416003373807,7.731958762886598,0.7525773195876289,0.7678571428571429,0.7962962962962963,0.7818181818181819
random_forest,False,MCAR,60,9,0.46529006583079413,3.0927835051546393,0.7835051546391752,0.8875,0.8554216867469879,0.8711656441717791
random_forest,False,MCAR,60,9,0.5275893435844943,9.278350515463918,0.7216494845360825,0.8051948051948052,0.8378378378378378,0.8211920529801325
random_forest,False,MCAR,60,10,0.5284688063445933,3.6036036036036037,0.7207207207207207,0.7936507936507936,0.7352941176470589,0.7633587786259542
random_forest,False,MCAR,60,10,0.3872983346207417,7.5,0.85,0.8795180722891566,0.9358974358974359,0.9068322981366459
random_forest,False,MCAR,60,10,0.5,6.25,0.75,0.8518518518518519,0.8518518518518519,0.8518518518518519
random_forest,False,MCAR,60,10,0.4494665749754947,6.565656565656567,0.797979797979798,0.8641975308641975,0.8860759493670886,0.8749999999999999
random_forest,False,MCAR,60,10,0.6441223618391746,12.76595744680851,0.5851063829787234,0.65,0.6842105263157895,0.6666666666666667
random_forest,False,MCAR,60,10,0.5628780357842335,9.405940594059405,0.6831683168316832,0.711864406779661,0.7368421052631579,0.7241379310344828
random_forest,False,MCAR,60,10,0.5239368319955838,11.27450980392157,0.7254901960784313,0.8023255813953488,0.8625,0.8313253012048193
random_forest,False,MCAR,60,10,0.6123724356957945,6.696428571428571,0.625,0.759493670886076,0.7228915662650602,0.7407407407407407
random_forest,False,MCAR,70,1,0.5529784118452927,14.46280991735537,0.6942148760330579,0.7209302325581395,0.8266666666666667,0.7701863354037267
random_forest,False,MCAR,70,1,0.3779644730092272,7.142857142857142,0.8571428571428571,0.8901098901098901,0.9418604651162791,0.9152542372881357
random_forest,False,MCAR,70,1,0.6363636363636364,4.132231404958678,0.5950413223140496,0.8375,0.6504854368932039,0.73224043715847
random_forest,False,MCAR,70,1,0.5020964452534338,10.084033613445378,0.7478991596638656,0.8085106382978723,0.8636363636363636,0.8351648351648351
random_forest,False,MCAR,70,1,0.599707531057446,6.140350877192982,0.6403508771929824,0.8363636363636363,0.5897435897435898,0.6917293233082706
random_forest,False,MCAR,70,1,0.5410017808004594,6.097560975609756,0.7073170731707317,0.7571428571428571,0.7361111111111112,0.7464788732394366
random_forest,False,MCAR,70,1,0.57476703355111,0.8928571428571428,0.6696428571428571,0.8414634146341463,0.7419354838709677,0.7885714285714285
random_forest,False,MCAR,70,1,0.633805492015809,2.1367521367521367,0.5982905982905983,0.8082191780821918,0.6413043478260869,0.7151515151515151
random_forest,False,MCAR,70,2,0.5345224838248488,5.714285714285714,0.7142857142857143,0.7666666666666667,0.7419354838709677,0.7540983606557377
random_forest,False,MCAR,70,2,0.454858826147342,6.4655172413793105,0.7931034482758621,0.8586956521739131,0.8777777777777778,0.868131868131868
random_forest,False,MCAR,70,2,0.43779751788545657,11.666666666666666,0.8083333333333333,0.8454545454545455,0.9393939393939394,0.8899521531100478
random_forest,False,MCAR,70,2,0.4938647983247948,12.195121951219512,0.7560975609756098,0.8058252427184466,0.8924731182795699,0.846938775510204
