method,nan_in_y_pred,type,percent,iter,rmse,accuracy,precision,recall,f1,matthews_corr
rf_mi,False,MAR,70,10,0.592699842625486,0.6487068965517241,0.7670623145400594,0.7536443148688047,0.7602941176470588,0.1032837769369887
rf_mi,True,MAR,80,1,0.6126374746329801,0.6246753246753247,0.7303370786516854,0.7289719626168224,0.7296538821328343,0.11606807021688126
rf_mi,False,MAR,80,2,0.5753618490718576,0.668958742632613,0.7738896366083445,0.7728494623655914,0.7733691997310022,0.15952737384432986
rf_mi,False,MAR,80,3,0.6050742911085112,0.6338851022395326,0.7914831130690162,0.6972833117723156,0.7414030261348005,0.12618032239305454
rf_mi,False,MAR,80,4,0.5991036170429409,0.6410748560460653,0.7539267015706806,0.7559055118110236,0.7549148099606816,0.08466922803186454
rf_mi,False,MAR,80,5,0.5952190473142759,0.6457142857142857,0.7503136762860728,0.7756160830090791,0.7627551020408163,0.06440316529416755
rf_mi,True,MAR,80,6,0.5685352436149612,0.6767676767676768,0.7643758765778401,0.8195488721804511,0.7910014513788098,0.08290594584316537
rf_mi,False,MAR,80,7,0.5731634824806319,0.6714836223506744,0.7750325097529259,0.7801047120418848,0.7775603392041748,0.14960487691831567
rf_mi,False,MAR,80,8,0.5721409873285058,0.6726546906187625,0.7737617135207496,0.7842605156037992,0.7789757412398921,0.14836690304586786
rf_mi,False,MAR,80,9,0.5751318161468649,0.6692233940556088,0.7515225334957369,0.8139841688654353,0.7815072830905636,0.1069047478129717
rf_mi,False,MAR,80,10,0.5867118280985728,0.6557692307692308,0.7655629139072848,0.761528326745718,0.7635402906208719,0.1310538582599845
rf_mi,False,MCAR,10,1,0.5355041604715625,0.7132352941176471,0.7924528301886793,0.8316831683168316,0.8115942028985508,0.2141490613647327
rf_mi,False,MCAR,10,2,0.5288858853479451,0.7202797202797203,0.7758620689655172,0.8653846153846154,0.8181818181818181,0.2261388565917444
rf_mi,False,MCAR,10,3,0.5659615711335886,0.6796875,0.73,0.8390804597701149,0.7807486631016043,0.20377706228371262
rf_mi,False,MCAR,10,4,0.48724744426466315,0.762589928057554,0.8217821782178217,0.8469387755102041,0.8341708542713568,0.4173702621907741
rf_mi,False,MCAR,10,5,0.46520738434354325,0.7835820895522388,0.8207547169811321,0.8969072164948454,0.8571428571428572,0.42159917894779925
rf_mi,False,MCAR,10,6,0.5183210553488161,0.7313432835820896,0.8058252427184466,0.8383838383838383,0.8217821782178217,0.27809338215675056
rf_mi,False,MCAR,10,7,0.5727128425310541,0.672,0.7551020408163265,0.8131868131868132,0.783068783068783,0.1160333975978774
rf_mi,False,MCAR,10,8,0.594418483337567,0.6466666666666666,0.71900826446281,0.8207547169811321,0.7665198237885462,0.055370323815533334
rf_mi,False,MCAR,10,9,0.5345224838248488,0.7142857142857143,0.74,0.8809523809523809,0.8043478260869565,0.305085107923876
rf_mi,False,MCAR,10,10,0.5751756841776023,0.6691729323308271,0.7216494845360825,0.8045977011494253,0.7608695652173912,0.23299279719997684
rf_mi,False,MCAR,20,1,0.5544551331709777,0.6925795053003534,0.7990430622009569,0.7877358490566038,0.7933491686460806,0.19354294237849254
rf_mi,False,MCAR,20,2,0.5243225050930763,0.7250859106529209,0.7869565217391304,0.8537735849056604,0.8190045248868778,0.2551393849882555
rf_mi,False,MCAR,20,3,0.5102718476366945,0.7396226415094339,0.7625570776255708,0.907608695652174,0.8287841191066997,0.32309713539656576
rf_mi,False,MCAR,20,4,0.5568702987381575,0.6898954703832753,0.7853658536585366,0.7815533980582524,0.7834549878345498,0.23746281653447487
rf_mi,False,MCAR,20,5,0.5076340292891205,0.7423076923076923,0.7731481481481481,0.9027027027027027,0.8329177057356609,0.3013050350028314
rf_mi,False,MCAR,20,6,0.5180563221708393,0.7316176470588235,0.8260869565217391,0.8221153846153846,0.8240963855421687,0.25823210074347147
rf_mi,False,MCAR,20,7,0.5072996561958923,0.7426470588235294,0.7954545454545454,0.875,0.8333333333333334,0.2804840970025371
rf_mi,False,MCAR,20,8,0.5814018997338111,0.6619718309859155,0.7511520737327189,0.7951219512195122,0.7725118483412323,0.1177607080135642
rf_mi,False,MCAR,20,9,0.548083257285785,0.6996047430830039,0.7606382978723404,0.8218390804597702,0.7900552486187845,0.2675038697171043
rf_mi,False,MCAR,20,10,0.5827111109340289,0.6604477611940298,0.7142857142857143,0.8287292817679558,0.7672634271099744,0.1581326529163389
rf_mi,False,MCAR,30,1,0.5474982189508014,0.7002457002457002,0.7774390243902439,0.8388157894736842,0.8069620253164557,0.14299094568783718
rf_mi,False,MCAR,30,2,0.50058513770754,0.7494145199063232,0.792507204610951,0.8870967741935484,0.837138508371385,0.31057973848524967
rf_mi,False,MCAR,30,3,0.5444187290838914,0.7036082474226805,0.7728813559322034,0.8260869565217391,0.798598949211909,0.24188186730643074
rf_mi,False,MCAR,30,4,0.5256003308242463,0.723744292237443,0.7807017543859649,0.853035143769968,0.815267175572519,0.2762226896414242
rf_mi,False,MCAR,30,5,0.5693764362744025,0.6758104738154613,0.75,0.8181818181818182,0.7826086956521738,0.15227982787813346
rf_mi,False,MCAR,30,6,0.5380870867205206,0.7104622871046229,0.7955974842767296,0.8241042345276873,0.8096,0.20687657607413354
rf_mi,False,MCAR,30,7,0.5232959304321465,0.726161369193154,0.7981366459627329,0.8453947368421053,0.8210862619808307,0.24161219338149648
rf_mi,False,MCAR,30,8,0.5576780295914437,0.6889952153110048,0.7785234899328859,0.7837837837837838,0.781144781144781,0.24399224060724103
rf_mi,False,MCAR,30,9,0.5601566836199329,0.6862244897959183,0.7591973244147158,0.8165467625899281,0.7868284228769499,0.19746672436898308
rf_mi,False,MCAR,30,10,0.5399687630411976,0.708433734939759,0.7598784194528876,0.8561643835616438,0.8051529790660225,0.240981191182282
rf_mi,False,MCAR,40,1,0.5378528742004771,0.7107142857142857,0.8014018691588785,0.8166666666666667,0.8089622641509434,0.21375348035399927
rf_mi,False,MCAR,40,2,0.5577013012451094,0.6889692585895117,0.7534246575342466,0.8375634517766497,0.7932692307692308,0.17655964846123368
rf_mi,False,MCAR,40,3,0.5678589332888424,0.677536231884058,0.7630331753554502,0.805,0.7834549878345498,0.15486458008250534
rf_mi,False,MCAR,40,4,0.5449883505954142,0.70298769771529,0.7731481481481481,0.8246913580246914,0.7980884109916367,0.2406148963328091
rf_mi,False,MCAR,40,5,0.5537973002950867,0.6933085501858736,0.766109785202864,0.8273195876288659,0.7955390334572491,0.1879732016275858
rf_mi,False,MCAR,40,6,0.5521776720297582,0.6950998185117967,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.21379310344827587
rf_mi,False,MCAR,40,7,0.5212667635836814,0.7282809611829945,0.8004750593824228,0.8425,0.8209500609013398,0.26072003412757117
rf_mi,False,MCAR,40,8,0.5768222852939198,0.6672760511882998,0.7635467980295566,0.7828282828282829,0.773067331670823,0.15030652059721872
rf_mi,False,MCAR,40,9,0.5708263279047433,0.6741573033707865,0.7440191387559809,0.8227513227513228,0.7814070351758795,0.15092048775912095
rf_mi,False,MCAR,40,10,0.5399253972809348,0.7084805653710248,0.7775229357798165,0.8329238329238329,0.8042704626334519,0.23813037926739755
rf_mi,False,MCAR,50,1,0.5238309540856424,0.7256011315417256,0.8033395176252319,0.8310940499040307,0.8169811320754717,0.27021042752561236
rf_mi,False,MCAR,50,2,0.5400617248673217,0.7083333333333334,0.7758620689655172,0.8367768595041323,0.805168986083499,0.23116352097863022
rf_mi,False,MCAR,50,3,0.5608829340009335,0.6854103343465046,0.7578740157480315,0.8208955223880597,0.7881269191402253,0.18346318545866824
rf_mi,False,MCAR,50,4,0.5740604972870494,0.6704545454545454,0.7368421052631579,0.8366533864541833,0.7835820895522387,0.10840042985917729
rf_mi,False,MCAR,50,5,0.5497474167490214,0.6977777777777778,0.7711538461538462,0.8251028806584362,0.7972166998011929,0.20867424546972746
rf_mi,False,MCAR,50,6,0.555603862634083,0.691304347826087,0.7685009487666035,0.8165322580645161,0.7917888563049855,0.19862267916474863
rf_mi,False,MCAR,50,7,0.5577154396535091,0.688953488372093,0.7716981132075472,0.8147410358565738,0.7926356589147288,0.17338998204320696
rf_mi,False,MCAR,50,8,0.5609129506946834,0.6853766617429837,0.7570621468926554,0.8271604938271605,0.7905604719764012,0.16606986639521387
rf_mi,False,MCAR,50,9,0.5458965764653783,0.7019969278033794,0.7713178294573644,0.8396624472573839,0.8040404040404041,0.18985392481872387
rf_mi,False,MCAR,50,10,0.5441335104671947,0.7039187227866474,0.7666666666666667,0.8414634146341463,0.8023255813953488,0.22156255802856162
rf_mi,False,MCAR,60,1,0.5535985065652783,0.6935286935286935,0.775,0.8225538971807629,0.7980691874497183,0.16621858107044157
rf_mi,False,MCAR,60,2,0.5561625393590757,0.6906832298136646,0.7703583061889251,0.8141135972461274,0.7916317991631799,0.19451759837543459
rf_mi,False,MCAR,60,3,0.5531704547601796,0.6940024479804161,0.75,0.853448275862069,0.7983870967741935,0.1811111866520448
rf_mi,False,MCAR,60,4,0.5759455219275801,0.6682867557715675,0.7280832095096582,0.8448275862068966,0.782122905027933,0.1083997372854925
rf_mi,False,MCAR,60,5,0.5733063779914587,0.6713197969543148,0.7598684210526315,0.8034782608695652,0.7810650887573964,0.12486374984421418
rf_mi,False,MCAR,60,6,0.5734694717935487,0.6711327649208283,0.7430769230769231,0.8242320819112628,0.7815533980582524,0.12643944260815648
rf_mi,False,MCAR,60,7,0.5625300431477039,0.6835599505562423,0.7722772277227723,0.7986348122866894,0.785234899328859,0.18531405655638036
rf_mi,False,MCAR,60,8,0.557748261696702,0.6889168765743073,0.7579617834394905,0.8336252189141856,0.7939949958298583,0.1680007660013838
rf_mi,False,MCAR,60,9,0.5561865103932622,0.6906565656565656,0.7682333873581848,0.8229166666666666,0.7946353730092204,0.17269412716551563
rf_mi,False,MCAR,60,10,0.5648171428949156,0.6809815950920245,0.7543307086614173,0.8216123499142367,0.786535303776683,0.16230046977305365
rf_mi,False,MCAR,70,1,0.5711219287601638,0.6738197424892703,0.7771345875542692,0.7816593886462883,0.779390420899855,0.15390576990517826
rf_mi,False,MCAR,70,2,0.5639439572202595,0.6819672131147541,0.7584269662921348,0.8194233687405159,0.787746170678337,0.1594076232636805
rf_mi,False,MCAR,70,3,0.561309623247887,0.684931506849315,0.756393001345895,0.8264705882352941,0.7898805340829235,0.1679255559336166
rf_mi,False,MCAR,70,4,0.5755260931631787,0.668769716088328,0.7433510638297872,0.8208516886930984,0.7801814375436148,0.11753762071463478
rf_mi,False,MCAR,70,5,0.5788935765918222,0.6648822269807281,0.7622478386167147,0.7813884785819794,0.7716994894237782,0.14243924770257038
rf_mi,True,MCAR,70,6,0.6048583789091339,0.6341463414634146,0.7274220032840722,0.7677642980935875,0.7470489038785835,0.0884097220139577
rf_mi,True,MCAR,70,7,0.5675731701574582,0.677860696517413,0.764406779661017,0.7898423817863398,0.776916451335056,0.19839957268731295
rf_mi,False,MCAR,70,8,0.5588376018492687,0.6877005347593583,0.7604871447902571,0.8301329394387001,0.7937853107344633,0.1582256931581657
rf_mi,False,MCAR,70,9,0.5841031335203016,0.6588235294117647,0.7571428571428571,0.780559646539028,0.7686729514140681,0.11975322187073456
rf_mi,False,MCAR,70,10,0.5529060129926645,0.6942949407965554,0.7634854771784232,0.8300751879699249,0.7953890489913544,0.1979752179300254
rf_mi,True,MCAR,80,1,0.5830014668785265,0.6601092896174864,0.7912772585669782,0.7416058394160584,0.7656367746797287,0.15074735087207244
rf_mi,False,MCAR,80,2,0.5899119340474253,0.6520039100684262,0.7371069182389937,0.7994542974079127,0.7670157068062827,0.08529651809973889
rf_mi,False,MCAR,80,3,0.5822779568622009,0.660952380952381,0.7439024390243902,0.8068783068783069,0.7741116751269036,0.10051710298949962
rf_mi,True,MCAR,80,4,0.5936601994680395,0.6475675675675676,0.7470059880239521,0.760670731707317,0.7537764350453172,0.13425179650421465
rf_mi,True,MCAR,80,5,0.5345224838248488,0.7142857142857143,0.8,0.8329896907216495,0.8161616161616162,0.17721528082784266
rf_mi,True,MCAR,80,6,0.5865884600854132,0.6559139784946236,0.7255434782608695,0.8190184049079755,0.7694524495677234,0.10410629343034057
rf_mi,False,MCAR,80,7,0.5756888261214324,0.6685823754789272,0.7531328320802005,0.8013333333333333,0.7764857881136951,0.13911861756385793
rf_mi,True,MCAR,80,8,0.5675575778189517,0.6778783958602846,0.7633451957295374,0.7871559633027523,0.7750677506775068,0.20864534043766544
rf_mi,True,MCAR,80,9,0.5688245303805465,0.6764386536373507,0.7779456193353474,0.7732732732732732,0.7756024096385541,0.1958661322276207
rf_mi,False,MCAR,80,10,0.560926718270722,0.685361216730038,0.7582417582417582,0.8236074270557029,0.789574062301335,0.17272557847239983
rf_mi,False,MNAR,10,1,0.5082650227325636,0.7416666666666667,0.8775510204081632,0.819047619047619,0.8472906403940886,0.01628008235137685
rf_mi,False,MNAR,10,2,0.4963635881027162,0.7536231884057971,0.9047619047619048,0.7983193277310925,0.8482142857142857,0.21972183387058605
rf_mi,False,MNAR,10,3,0.5314534298427315,0.7175572519083969,0.839622641509434,0.8165137614678899,0.827906976744186,0.04165256710367731
rf_mi,False,MNAR,10,4,0.4981167541368988,0.7518796992481203,0.883495145631068,0.8125,0.8465116279069768,0.21032222158679262
rf_mi,False,MNAR,10,5,0.48278639869710216,0.7669172932330827,0.8518518518518519,0.8598130841121495,0.8558139534883722,0.24811239891295625
rf_mi,False,MNAR,10,6,0.45226701686664544,0.7954545454545454,0.9339622641509434,0.8319327731092437,0.88,0.2198725885588872
rf_mi,False,MNAR,10,7,0.5209880722517277,0.7285714285714285,0.8407079646017699,0.8260869565217391,0.8333333333333334,0.10298164171998796
rf_mi,False,MNAR,10,8,0.5054448066354471,0.7445255474452555,0.8660714285714286,0.8290598290598291,0.847161572052402,0.07227444810301804
rf_mi,False,MNAR,10,9,0.4743416490252569,0.775,0.904,0.8248175182481752,0.8625954198473282,0.2572113573861176
rf_mi,False,MNAR,10,10,0.4032389192727559,0.8373983739837398,0.8981481481481481,0.9150943396226415,0.9065420560747663,0.28269116144854906
rf_mi,False,MNAR,20,1,0.5188745216627708,0.7307692307692307,0.8537735849056604,0.8227272727272728,0.837962962962963,0.044383281122791045
rf_mi,False,MNAR,20,2,0.5053668800517476,0.7446043165467626,0.8873239436619719,0.8008474576271186,0.8418708240534521,0.19411689396869025
rf_mi,False,MNAR,20,3,0.5413319619607668,0.706959706959707,0.8388625592417062,0.7937219730941704,0.8156682027649769,0.10498922924475511
rf_mi,False,MNAR,20,4,0.49722477042553226,0.7527675276752768,0.8779342723004695,0.8201754385964912,0.8480725623582767,0.19199682513699942
rf_mi,False,MNAR,20,5,0.48010046230003695,0.7695035460992907,0.8608695652173913,0.8571428571428571,0.8590021691973969,0.22796654878548914
rf_mi,False,MNAR,20,6,0.4545789990976972,0.7933579335793358,0.911504424778761,0.8512396694214877,0.8803418803418804,0.13422885826828898
rf_mi,False,MNAR,20,7,0.46745964373250287,0.7814814814814814,0.8666666666666667,0.8705357142857143,0.8685968819599108,0.22028355526570043
rf_mi,False,MNAR,20,8,0.5062782728210701,0.7436823104693141,0.8642533936651584,0.8232758620689655,0.8432671081677704,0.14383923257902764
rf_mi,False,MNAR,20,9,0.5076730825668095,0.7422680412371134,0.9013452914798207,0.7913385826771654,0.8427672955974843,0.15488604952828233
rf_mi,False,MNAR,20,10,0.5166403906326748,0.7330827067669173,0.8663366336633663,0.7990867579908676,0.8313539192399049,0.20042466743540846
rf_mi,False,MNAR,30,1,0.5290540793052413,0.7201017811704835,0.8627450980392157,0.7951807228915663,0.8275862068965517,0.09302495149485011
rf_mi,False,MNAR,30,2,0.4941518456017623,0.7558139534883721,0.8724035608308606,0.8258426966292135,0.8484848484848485,0.2244025280461056
rf_mi,False,MNAR,30,3,0.5175491695067657,0.7321428571428571,0.8370607028753994,0.8291139240506329,0.8330683624801272,0.155772271132756
rf_mi,False,MNAR,30,4,0.5181437121146419,0.7315270935960592,0.8616352201257862,0.8082595870206489,0.8340943683409436,0.13652705412971425
rf_mi,False,MNAR,30,5,0.47823682656933125,0.7712895377128953,0.8727272727272727,0.8470588235294118,0.8597014925373134,0.24281541419753108
rf_mi,False,MNAR,30,6,0.520126331736996,0.7294685990338164,0.8910256410256411,0.7808988764044944,0.8323353293413175,0.15682296997095826
rf_mi,False,MNAR,30,7,0.5204671708661047,0.7291139240506329,0.8758389261744967,0.7885196374622356,0.8298887122416534,0.180112830398111
rf_mi,False,MNAR,30,8,0.5153156695021507,0.7344497607655502,0.859375,0.8064516129032258,0.832072617246596,0.20316924918998097
rf_mi,False,MNAR,30,9,0.46518911333105295,0.7835990888382688,0.8959537572254336,0.8401084010840109,0.8671328671328672,0.29192010061929563
rf_mi,False,MNAR,30,10,0.5379700407140553,0.7105882352941176,0.8388059701492537,0.8028571428571428,0.8204379562043795,0.07731271935633555
rf_mi,False,MNAR,40,1,0.5450701324374344,0.7028985507246377,0.8588807785888077,0.7690631808278867,0.8114942528735632,0.12479680334090251
rf_mi,False,MNAR,40,2,0.48960573382824624,0.7602862254025045,0.8523489932885906,0.8485523385300668,0.8504464285714286,0.24687356796737878
rf_mi,False,MNAR,40,3,0.526953641791704,0.7223198594024605,0.85,0.7898230088495575,0.8188073394495413,0.23106974074027348
rf_mi,False,MNAR,40,4,0.5403432269582992,0.708029197080292,0.8871794871794871,0.7489177489177489,0.812206572769953,0.19054103216113338
rf_mi,False,MNAR,40,5,0.5042194840896107,0.7457627118644068,0.8863636363636364,0.7959183673469388,0.8387096774193548,0.2549752313143321
rf_mi,False,MNAR,40,6,0.5109806682637358,0.738898756660746,0.8631090487238979,0.808695652173913,0.835016835016835,0.21525996445655912
rf_mi,False,MNAR,40,7,0.5466920343768764,0.7011278195488722,0.8821989528795812,0.7472283813747228,0.809123649459784,0.15304319197720814
rf_mi,False,MNAR,40,8,0.49382147495102624,0.756140350877193,0.8822170900692841,0.8127659574468085,0.8460686600221484,0.26949563749208755
rf_mi,False,MNAR,40,9,0.5342629438805235,0.7145631067961165,0.8715846994535519,0.7613365155131265,0.8127388535031848,0.23339072301403613
rf_mi,False,MNAR,40,10,0.5278564943547428,0.7213675213675214,0.8545454545454545,0.791578947368421,0.8218579234972677,0.18982659924532239
rf_mi,False,MNAR,50,1,0.5122610150282085,0.7375886524822695,0.8433962264150944,0.8142076502732241,0.8285449490268768,0.271132369142057
rf_mi,False,MNAR,50,2,0.5426503084396307,0.7055306427503737,0.8313253012048193,0.7855787476280834,0.8078048780487804,0.18188815178403062
rf_mi,False,MNAR,50,3,0.5409033362939942,0.7074235807860262,0.8455445544554455,0.7763636363636364,0.809478672985782,0.1874449509552307
rf_mi,False,MNAR,50,4,0.5598312948712327,0.6865889212827988,0.8396793587174348,0.7563176895306859,0.7958214624881291,0.1330165644531761
rf_mi,False,MNAR,50,5,0.5506064118900902,0.6968325791855203,0.871244635193133,0.7422303473491774,0.8015794669299112,0.1870500420118168
rf_mi,False,MNAR,50,6,0.5233670255931882,0.7260869565217392,0.8388349514563107,0.8029739776951673,0.8205128205128205,0.24473184355524805
rf_mi,False,MNAR,50,7,0.5668041710553936,0.6787330316742082,0.8540305010893247,0.7286245353159851,0.7863590772316952,0.16324365947420297
rf_mi,False,MNAR,50,8,0.5666347718233686,0.6789250353606789,0.8484848484848485,0.7342657342657343,0.7872539831302718,0.1533005305293246
rf_mi,False,MNAR,50,9,0.5264809928521726,0.7228177641653905,0.855072463768116,0.7881679389312977,0.8202581926514398,0.22277736831385303
rf_mi,False,MNAR,50,10,0.565891241010241,0.6797671033478894,0.828,0.7554744525547445,0.7900763358778626,0.12344709325809586
rf_mi,False,MNAR,60,1,0.5592242552092485,0.6872682323856613,0.8374125874125874,0.7496087636932708,0.7910817506193228,0.18131545393273474
rf_mi,False,MNAR,60,2,0.5514265561426458,0.6959287531806616,0.8321678321678322,0.7689822294022617,0.7993282955499579,0.17840032088638325
rf_mi,False,MNAR,60,3,0.5438677037735563,0.7042079207920792,0.8396551724137931,0.7693522906793049,0.8029678483099754,0.21775954440984086
rf_mi,False,MNAR,60,4,0.5708016611230665,0.6741854636591479,0.843351548269581,0.7268445839874411,0.7807757166947723,0.16689388261921598
rf_mi,False,MNAR,60,5,0.553120100669696,0.6940581542351454,0.8370883882149047,0.7654516640253566,0.7996688741721855,0.16090959107152658
rf_mi,False,MNAR,60,6,0.5531704547601796,0.6940024479804161,0.8136439267886856,0.7799043062200957,0.7964169381107491,0.1824245338943316
rf_mi,False,MNAR,60,7,0.5766414288128394,0.6674846625766871,0.8528301886792453,0.7007751937984497,0.7693617021276596,0.20614488684880752
rf_mi,False,MNAR,60,8,0.5536707486391531,0.6934487021013597,0.8324786324786325,0.7645211930926217,0.7970540098199672,0.17808109973110264
rf_mi,False,MNAR,60,9,0.5802551945432729,0.6633039092055486,0.8445692883895131,0.710236220472441,0.7715996578272027,0.1574991549287141
rf_mi,False,MNAR,60,10,0.5931513292318268,0.648171500630517,0.8308270676691729,0.7004754358161648,0.760103181427343,0.1243437851531273
rf_mi,False,MNAR,70,1,0.5861885543718811,0.6563829787234042,0.8151658767772512,0.7146814404432132,0.7616236162361624,0.16017961149652712
rf_mi,False,MNAR,70,2,0.5840030844516205,0.6589403973509934,0.8172920065252854,0.7177650429799427,0.7643020594965676,0.16120707919862207
rf_mi,False,MNAR,70,3,0.604880011511523,0.6341201716738197,0.8223684210526315,0.6821282401091405,0.7457121551081283,0.11996725256246493
rf_mi,False,MNAR,70,4,0.5884898863364997,0.6536796536796536,0.8235294117647058,0.7039106145251397,0.7590361445783133,0.16310026723727142
rf_mi,False,MNAR,70,5,0.6027773751488382,0.6366594360086768,0.8216666666666667,0.6837725381414702,0.7464042392127177,0.13115539288971986
rf_mi,False,MNAR,70,6,0.5659914490045943,0.6796536796536796,0.8125,0.7549575070821529,0.7826725403817916,0.17846249690601593
rf_mi,False,MNAR,70,7,0.6082851202244846,0.6299892125134844,0.8319039451114922,0.6643835616438356,0.7387661843107388,0.14134930208686414
rf_mi,False,MNAR,70,8,0.5811362131597153,0.6622807017543859,0.8264462809917356,0.7112375533428165,0.764525993883792,0.18574983942118353
rf_mi,False,MNAR,70,9,0.6032668443807911,0.6360691144708424,0.826530612244898,0.6740638002773925,0.7425515660809778,0.15221211120649217
rf_mi,False,MNAR,70,10,0.6024507550353696,0.6370530877573131,0.8307426597582038,0.66991643454039,0.7417116422513493,0.1649386421791843
rf_mi,True,MNAR,80,1,0.5973799001456604,0.6431372549019608,0.7881679389312977,0.7182608695652174,0.751592356687898,0.1246822090948315
rf_mi,False,MNAR,80,2,0.6015544067498431,0.6381322957198443,0.7935578330893118,0.7011642949547219,0.7445054945054945,0.1355675926162422
rf_mi,False,MNAR,80,3,0.6121742248358698,0.625242718446602,0.8262987012987013,0.6459390862944162,0.725071225071225,0.17622350263072573
rf_mi,True,MNAR,80,4,0.5817744738827396,0.6615384615384615,0.809375,0.7357954545454546,0.7708333333333334,0.1315191266697715
rf_mi,False,MNAR,80,5,0.6103989454339454,0.6274131274131274,0.8101071975497703,0.6687737041719343,0.7326869806094183,0.14317682430085052
rf_mi,True,MNAR,80,6,0.5716394436559702,0.6732283464566929,0.8029739776951673,0.7513043478260869,0.7762803234501349,0.1742370206450394
rf_mi,True,MNAR,80,7,0.5985473486462275,0.6417410714285714,0.8056013179571664,0.7066473988439307,0.7528868360277137,0.11501836162463837
rf_mi,False,MNAR,80,8,0.5964320793656581,0.6442687747035574,0.8275316455696202,0.6757105943152455,0.743954480796586,0.19068727386093307
rf_mi,True,MNAR,80,9,0.6201051416819018,0.6154696132596685,0.7689713322091062,0.6836581709145427,0.7238095238095238,0.10006512936527064
rf_mi,False,MNAR,80,10,0.6051869120081527,0.6337488015340365,0.7853025936599424,0.7005141388174807,0.7404891304347826,0.12755144665890775
sample_mi,False,MAR,10,1,0.6362090102803518,0.5952380952380952,0.8125,0.6435643564356436,0.718232044198895,0.036085945143989204
sample_mi,False,MAR,10,2,0.6359337738364604,0.5955882352941176,0.78125,0.6880733944954128,0.7317073170731707,-0.07853137176098855
sample_mi,False,MAR,10,3,0.5948496901286525,0.6461538461538462,0.8111111111111111,0.7156862745098039,0.7604166666666667,0.0966788201896613
sample_mi,False,MAR,10,4,0.6239494988372349,0.6106870229007634,0.788235294117647,0.67,0.7243243243243244,0.07956288883287478
sample_mi,False,MAR,10,5,0.6083409735974393,0.6299212598425197,0.7446808510638298,0.7526881720430108,0.7486631016042781,0.047256318600476285
sample_mi,False,MAR,10,6,0.5906244232186183,0.6511627906976745,0.8350515463917526,0.7363636363636363,0.7826086956521738,-0.08676773772417729
sample_mi,False,MAR,10,7,0.5752697209123396,0.6690647482014388,0.7685185185185185,0.7980769230769231,0.7830188679245284,0.08736881047948042
sample_mi,False,MAR,10,8,0.6500270850261592,0.5774647887323944,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.009855206599818044
sample_mi,False,MAR,10,9,0.547140802102019,0.7006369426751592,0.8727272727272727,0.7441860465116279,0.803347280334728,0.20410302563214608
sample_mi,False,MAR,10,10,0.6080689921050603,0.6302521008403361,0.7865168539325843,0.7368421052631579,0.7608695652173914,-0.05066253990477058
sample_mi,False,MAR,20,1,0.6039088361275575,0.6352941176470588,0.8208092485549133,0.696078431372549,0.753315649867374,0.0755635810851308
sample_mi,False,MAR,20,2,0.5773502691896257,0.6666666666666666,0.8205128205128205,0.730593607305936,0.7729468599033816,0.15785119387956925
sample_mi,False,MAR,20,3,0.6201736729460423,0.6153846153846154,0.7696335078534031,0.7067307692307693,0.736842105263158,0.027694472054965575
sample_mi,False,MAR,20,4,0.6157776840173969,0.620817843866171,0.7888888888888889,0.6893203883495146,0.7357512953367875,0.07753658386078749
sample_mi,False,MAR,20,5,0.6021937915964948,0.6373626373626373,0.7738693467336684,0.7403846153846154,0.7567567567567567,0.04606622375822879
sample_mi,False,MAR,20,6,0.5762840627964739,0.6678966789667896,0.8284313725490197,0.7544642857142857,0.7897196261682243,0.008586413546142476
sample_mi,False,MAR,20,7,0.5612649240940636,0.684981684981685,0.8047619047619048,0.7897196261682243,0.7971698113207546,0.09261500101386916
sample_mi,False,MAR,20,8,0.641363795151002,0.5886524822695035,0.7696335078534031,0.6712328767123288,0.7170731707317073,-0.024215952484558614
sample_mi,False,MAR,20,9,0.5900193784056571,0.6518771331058021,0.8148148148148148,0.7394957983193278,0.7753303964757708,0.010843710668141117
sample_mi,False,MAR,20,10,0.6063390625908325,0.6323529411764706,0.766497461928934,0.7365853658536585,0.7512437810945273,0.048225713349999505
sample_mi,False,MAR,30,1,0.6280143594086123,0.6055979643765903,0.789272030651341,0.673202614379085,0.7266313932980599,0.036057455777430455
sample_mi,False,MAR,30,2,0.6095041649593576,0.6285046728971962,0.7925170068027211,0.7039274924471299,0.7455999999999999,0.06776276429427987
sample_mi,False,MAR,30,3,0.653834841531101,0.5725,0.7306273062730627,0.668918918918919,0.6984126984126985,-0.030970747122541754
sample_mi,False,MAR,30,4,0.6264982043070834,0.6075,0.7857142857142857,0.694006309148265,0.7370184254606365,-0.02556084909022441
sample_mi,False,MAR,30,5,0.6348110542727384,0.5970149253731343,0.775438596491228,0.6927899686520376,0.7317880794701985,-0.06976692046501627
sample_mi,False,MAR,30,6,0.6361649804515659,0.5952941176470589,0.7687074829931972,0.6848484848484848,0.7243589743589743,-0.02791538672080844
sample_mi,False,MAR,30,7,0.5946108015139355,0.6464379947229552,0.8385826771653543,0.696078431372549,0.7607142857142857,0.11276162454600913
sample_mi,False,MAR,30,8,0.6198680933892068,0.6157635467980296,0.7836879432624113,0.6993670886075949,0.7391304347826086,0.01947009983297314
sample_mi,False,MAR,30,9,0.5934176181459052,0.6478555304740407,0.8256578947368421,0.7090395480225988,0.7629179331306991,0.09803431393115354
